customer_id,segment,region,acquisition_channel,plan_type,tenure_days,current_mrr,avg_monthly_revenue,lifetime_revenue,recent_sessions_30d,recent_sessions_90d,usage_trend,feature_adoption_score_recent,support_tickets_30d,support_tickets_90d,nps_score_recent,failed_payments_90d,payment_failure_flag,renewal_near_flag,contraction_flag,churn_flag,at_risk_flag
C000636,Mid-Market,North America,Partner,Pro,466,359.06,357.7,5365.55,151,512,-2.0,90.005,1,4,35.5385,0,0,0,0,0,0
C000637,Enterprise,North America,Outbound,Pro,1159,738.11,737.04,28744.66,186,610,2.0,98.5925,0,3,37.6923,0,0,1,0,0,0
C000638,Startup,North America,Affiliate,Basic,1003,0.0,78.6,2358.13,0,11,0.0,0.0,0,1,-33.25,0,0,0,1,1,0
C000639,Mid-Market,LATAM,Organic,Enterprise,309,1553.82,1553.82,0.0,79,201,-0.95,94.508,2,3,43.0769,0,0,0,0,0,0
C000640,Startup,North America,Organic,Basic,78,42.27,42.01,126.02,18,55,-1.65,32.83,1,5,14.9167,0,0,1,0,0,0
C000641,Mid-Market,APAC,Paid Search,Pro,493,481.08,486.58,11677.85,94,289,2.7,78.8725,1,2,33.0769,0,0,0,1,0,0
C000642,Mid-Market,Europe,Outbound,Pro,128,919.28,904.23,4521.14,185,637,-7.75,92.3575,1,2,39.6154,0,0,1,0,0,0
C000643,SMB,Europe,Paid Search,Basic,202,0.0,33.3,166.5,2,19,-1.5833,16.2633,8,17,-16.8182,2,1,0,0,1,0
C000644,Startup,LATAM,Referral,Basic,784,38.38,37.76,1019.61,54,146,-1.95,42.01,1,5,13.8462,0,0,1,0,0,0
C000645,Mid-Market,North America,Affiliate,Pro,287,0.0,352.67,4232.07,0,51,0.0,0.0,0,7,-0.8,0,0,0,0,1,0
C000646,Enterprise,LATAM,Paid Search,Pro,1015,387.1,385.19,13866.81,128,297,4.1,95.95,1,2,34.5385,0,0,0,0,0,0
C000647,SMB,North America,Paid Search,Basic,819,54.61,54.33,1412.57,53,122,1.1,45.192,2,9,11.0,0,0,1,0,0,0
C000648,SMB,LATAM,Outbound,Growth,703,234.77,234.11,5618.59,79,243,2.15,55.22,1,5,27.0,0,0,1,0,0,0
C000649,Startup,Europe,Affiliate,Growth,60,192.43,193.45,580.34,25,68,-2.5,48.545,0,3,20.0,0,0,1,0,0,1
C000650,Mid-Market,North America,Paid Search,Growth,221,163.94,164.03,1312.25,69,225,-1.25,60.4575,0,2,25.3846,0,0,1,0,0,0
C000651,Mid-Market,LATAM,Paid Search,Growth,753,0.0,178.71,4110.32,13,56,-0.4167,44.2867,2,11,-7.7273,2,1,0,1,1,0
C000652,Mid-Market,North America,Paid Search,Pro,522,597.83,597.02,10746.4,109,394,-6.25,83.4175,3,6,34.4615,0,0,1,0,0,1
C000653,Mid-Market,North America,Partner,Pro,1212,226.99,226.07,8816.75,93,253,-3.15,78.104,2,5,31.0,0,0,1,0,0,0
C000654,Enterprise,LATAM,Partner,Enterprise,297,2524.0,2514.83,30177.94,200,646,-3.8,100.0,1,3,45.3846,0,0,0,0,0,0
C000655,Mid-Market,Europe,Paid Search,Growth,668,114.96,114.38,2745.23,25,91,-0.55,65.32,1,4,21.4615,0,0,0,0,0,0
C000656,SMB,APAC,Paid Search,Pro,706,381.82,382.03,9168.72,36,165,-8.25,74.35,0,2,33.0833,0,0,1,0,0,1
C000657,Mid-Market,Europe,Partner,Pro,352,530.71,531.5,6378.0,80,266,-1.6,83.515,2,5,38.3846,0,0,1,0,0,0
C000658,SMB,Europe,Organic,Growth,430,0.0,156.49,2034.39,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C000659,SMB,North America,Paid Search,Basic,1401,68.47,68.55,3153.36,37,91,0.15,36.2,3,5,18.2308,0,0,1,0,0,0
C000660,Enterprise,North America,Paid Search,Basic,823,0.0,58.93,2121.54,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000661,Mid-Market,APAC,Referral,Growth,1124,0.0,142.37,5125.48,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C000662,Enterprise,North America,Partner,Pro,400,874.2,886.04,21265.08,89,235,0.05,86.698,0,1,36.8462,0,0,0,0,0,0
C000663,SMB,Europe,Referral,Basic,1466,75.64,75.33,3615.75,32,96,0.6,38.9525,1,4,10.0769,0,0,1,0,0,1
C000664,SMB,North America,Outbound,Pro,1109,0.0,526.2,18943.22,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000665,SMB,North America,Outbound,Basic,607,75.11,75.6,1436.38,14,48,-0.5,36.825,2,11,6.9231,0,0,1,0,0,1
C000666,Startup,Europe,Paid Search,Pro,454,342.06,342.14,4105.71,76,224,-1.0,77.8375,1,2,34.25,0,0,1,0,0,0
C000667,SMB,LATAM,Partner,Growth,755,381.87,380.72,9517.96,53,187,-4.25,59.245,1,5,28.5,0,0,1,0,0,0
C000668,SMB,LATAM,Affiliate,Pro,189,0.0,291.88,1751.31,22,120,-1.4167,64.4467,4,19,1.4167,1,1,0,0,1,0
C000669,Startup,APAC,Paid Search,Basic,118,0.0,57.42,689.04,6,50,-3.5,25.1725,2,14,-11.5833,0,0,0,1,1,0
C000670,Enterprise,North America,Outbound,Enterprise,1309,1195.95,1203.25,57756.23,313,833,-3.4,100.0,1,3,40.3846,0,0,0,0,0,0
C000671,Startup,Europe,Organic,Growth,59,140.53,141.98,425.93,72,136,5.2,49.785,1,5,24.6667,0,0,1,0,0,0
C000672,SMB,North America,Organic,Pro,579,380.1,381.78,7253.73,82,268,-0.5,75.0825,0,5,36.0,1,1,1,0,0,0
C000673,Mid-Market,LATAM,Paid Search,Growth,548,117.51,118.27,2483.73,71,211,1.95,65.1675,1,4,20.3077,0,0,0,0,0,0
C000674,Startup,North America,Referral,Basic,1372,93.89,93.93,4133.0,36,122,-2.05,33.388,3,4,17.8462,1,1,1,0,0,0
C000675,Enterprise,Europe,Paid Search,Enterprise,565,721.72,730.35,15337.31,280,906,1.5,100.0,1,3,43.0769,0,0,0,0,0,0
C000676,Mid-Market,North America,Outbound,Basic,404,0.0,86.02,1118.27,7,22,2.5,24.29,3,13,-17.3636,1,1,0,0,1,0
C000677,Startup,LATAM,Organic,Growth,636,207.39,207.68,4361.27,41,118,0.0,51.4275,1,3,24.1667,0,0,1,0,0,0
C000678,Mid-Market,LATAM,Partner,Basic,1383,46.34,46.56,2095.42,38,125,-1.0,44.9025,1,2,14.5385,0,0,1,0,0,0
C000679,Mid-Market,APAC,Paid Search,Basic,725,69.9,70.16,1683.74,19,60,1.5,41.6325,4,10,6.3846,0,0,1,0,0,1
C000680,Mid-Market,North America,Outbound,Pro,94,430.48,438.62,2631.75,93,275,4.25,89.59,0,2,38.7692,0,0,0,0,0,0
C000681,Mid-Market,APAC,Partner,Pro,412,289.69,289.44,4052.2,122,343,3.25,92.5375,0,0,39.0,0,0,1,0,0,0
C000682,Mid-Market,North America,Organic,Pro,1309,290.98,289.92,12176.76,119,288,3.55,77.37,4,7,33.3077,0,0,1,0,0,0
C000683,Mid-Market,North America,Paid Search,Growth,48,207.96,205.18,410.37,80,130,3.3333,68.5675,0,1,25.2857,0,0,1,0,0,0
C000684,SMB,North America,Paid Search,Growth,49,203.69,206.04,2472.45,32,63,-3.9333,48.202,4,5,23.625,0,0,0,0,0,0
C000685,Mid-Market,North America,Outbound,Enterprise,1263,1599.32,1602.18,57678.59,233,780,-2.95,100.0,1,5,45.9231,0,0,0,1,0,0
C000686,Enterprise,Europe,Partner,Pro,301,390.25,397.21,4766.47,140,347,2.0,92.694,1,5,36.3077,0,0,0,0,0,0
C000687,Mid-Market,North America,Referral,Growth,889,148.26,147.6,4428.02,46,139,-3.55,68.668,2,5,25.3846,0,0,1,0,0,0
C000688,Mid-Market,Europe,Affiliate,Growth,618,140.46,142.67,3424.12,36,141,-2.2,55.955,2,3,27.0,0,0,0,0,0,0
C000689,SMB,Europe,Paid Search,Growth,811,0.0,78.42,1881.97,0,46,-5.25,0.0,0,14,-5.1111,0,0,0,0,1,0
C000690,Mid-Market,LATAM,Organic,Growth,317,163.97,163.34,1796.75,52,169,-1.6,72.4225,0,4,23.3077,0,0,1,0,0,0
C000691,Enterprise,Europe,Partner,Enterprise,0,1866.05,1939.17,5817.51,41,41,41.0,100.0,1,1,28.0,0,0,0,0,0,0
C000692,SMB,Europe,Outbound,Growth,308,164.39,162.46,1949.58,99,254,-0.2,63.476,0,4,26.5385,0,0,0,0,0,0
C000693,SMB,North America,Paid Search,Growth,100,0.0,326.93,980.79,9,42,-2.25,39.2975,5,18,-9.9167,1,1,0,0,1,0
C000694,SMB,LATAM,Referral,Pro,78,301.66,293.32,3519.79,112,281,-3.35,73.762,3,5,31.5833,0,0,0,0,0,1
C000695,SMB,North America,Affiliate,Growth,1376,122.82,121.79,4384.27,51,205,-2.0,55.115,0,4,25.4615,0,0,0,0,0,1
C000696,Mid-Market,North America,Referral,Growth,1134,168.74,168.29,6395.09,82,204,-0.1,60.84,3,7,30.1538,0,0,1,0,0,0
C000697,Startup,North America,Paid Search,Basic,334,0.0,61.38,675.18,0,4,0.0,0.0,0,1,-26.0,0,0,0,0,1,0
C000698,SMB,Europe,Paid Search,Growth,618,74.79,74.08,1555.76,58,218,-3.5,62.4225,2,5,27.9231,0,0,1,0,0,0
C000699,Mid-Market,North America,Organic,Growth,1440,203.62,203.56,9770.77,72,209,4.25,65.2875,1,5,23.4615,0,0,1,0,0,0
C000700,Mid-Market,Europe,Referral,Pro,1362,510.57,511.44,21991.93,102,310,2.75,89.245,1,3,35.3077,0,0,1,0,0,0
C000701,Mid-Market,North America,Outbound,Growth,716,68.54,68.48,1575.11,49,165,-2.15,70.225,1,2,24.8462,1,1,1,0,0,0
C000702,Mid-Market,Europe,Referral,Basic,574,52.19,52.5,997.45,55,146,1.75,44.03,1,3,14.2308,0,0,1,0,0,1
C000703,Mid-Market,Europe,Outbound,Growth,1258,115.79,113.23,5435.23,125,451,-5.0,69.205,0,1,23.9231,0,0,0,1,0,0
C000704,Mid-Market,North America,Paid Search,Pro,1253,380.25,379.72,15948.24,105,301,-1.0,85.276,4,6,36.3846,0,0,1,0,0,1
C000705,Mid-Market,Europe,Partner,Enterprise,1323,670.67,655.68,23604.54,249,629,-1.7,100.0,3,6,46.0769,0,0,0,0,0,0
C000706,SMB,Europe,Organic,Basic,658,66.33,66.4,1394.39,22,62,0.4,38.59,2,2,15.3846,0,0,1,0,0,0
C000707,Mid-Market,Europe,Organic,Growth,1509,323.72,325.4,15944.5,84,266,-0.25,65.67,1,4,26.6154,0,0,1,0,0,0
C000708,Startup,North America,Organic,Basic,550,0.0,62.39,1123.1,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C000709,SMB,Europe,Paid Search,Pro,790,185.73,186.66,5039.81,71,248,-4.0,80.8725,0,5,37.5,0,0,1,0,0,0
C000710,SMB,North America,Outbound,Pro,803,518.62,521.04,14067.99,87,266,3.75,86.6225,2,6,39.6154,0,0,1,0,0,0
C000711,Enterprise,North America,Outbound,Growth,483,148.02,154.69,3712.46,98,245,0.6,68.284,0,1,23.5385,0,0,0,1,0,0
C000712,Mid-Market,North America,Organic,Pro,723,289.69,295.46,7091.06,159,526,-4.25,92.14,1,5,34.6154,0,0,1,0,0,0
C000713,Startup,Europe,Referral,Growth,404,184.31,187.19,2433.41,70,196,3.75,52.9175,2,6,28.6154,0,0,1,0,0,0
C000714,Mid-Market,North America,Organic,Pro,357,665.63,664.89,7978.69,162,373,4.65,92.298,0,4,36.6154,0,0,1,0,0,0
C000715,SMB,Europe,Outbound,Growth,121,122.46,125.62,753.7,77,241,2.05,62.8425,0,4,26.7692,0,0,0,0,0,0
C000716,Mid-Market,North America,Organic,Pro,296,230.64,229.66,2755.92,82,276,-3.1,86.625,1,2,33.0769,0,0,0,0,0,0
C000717,Mid-Market,LATAM,Organic,Pro,726,197.62,198.81,4771.47,129,462,-6.5,86.8925,2,5,31.4615,0,0,1,0,0,0
C000718,Mid-Market,North America,Paid Search,Growth,759,122.6,121.82,3167.38,78,245,1.7,64.3425,0,2,29.3846,0,0,1,0,0,0
C000719,Mid-Market,Europe,Paid Search,Basic,1101,0.0,51.51,1905.78,0,12,-1.5,0.0,0,7,-18.8333,0,0,0,0,1,0
C000720,SMB,LATAM,Referral,Growth,594,0.0,129.61,2333.03,18,51,1.5,41.9325,3,15,0.8333,1,1,0,1,1,0
C000721,SMB,North America,Paid Search,Basic,989,0.0,40.43,1334.15,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000722,Enterprise,North America,Organic,Pro,93,583.91,572.76,6873.18,182,610,-1.3,98.395,0,2,31.3077,0,0,0,1,0,0
C000723,Mid-Market,Europe,Organic,Pro,216,0.0,553.42,4427.37,5,75,-1.0,79.05,0,8,3.1,0,0,0,0,1,0
C000724,SMB,APAC,Organic,Pro,1332,500.22,489.68,23504.82,50,150,1.9,72.895,0,7,36.6154,0,0,0,0,0,0
C000725,SMB,APAC,Partner,Basic,253,0.0,79.61,557.29,0,18,0.0,0.0,0,9,-23.6,1,1,0,1,1,0
C000726,Startup,North America,Outbound,Basic,1332,40.94,40.76,1793.25,23,78,0.35,36.125,0,1,17.3846,0,0,1,0,0,0
C000727,Startup,LATAM,Paid Search,Growth,385,0.0,104.01,1040.11,0,34,-4.25,0.0,0,8,-10.7778,1,1,0,0,1,0
C000728,SMB,North America,Affiliate,Growth,1167,0.0,129.84,4544.4,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000729,SMB,North America,Referral,Basic,737,0.0,41.82,1003.68,0,49,-3.6667,0.0,0,15,-17.0,1,1,0,1,1,0
C000730,Enterprise,Europe,Outbound,Enterprise,521,453.06,462.96,11111.1,175,618,-5.45,98.3725,2,3,43.3077,0,0,0,1,0,0
C000731,SMB,Europe,Outbound,Basic,378,0.0,42.97,515.63,2,33,-1.6,12.41,1,11,-16.5,1,1,0,0,1,0
C000732,SMB,Europe,Partner,Basic,802,0.0,90.53,2263.32,0,6,0.0,0.0,0,6,-44.5,0,0,0,0,1,0
C000733,Startup,LATAM,Outbound,Growth,110,0.0,219.88,879.53,10,35,0.8333,26.4933,7,18,-8.0909,0,0,0,0,1,0
C000734,SMB,North America,Paid Search,Growth,341,197.4,197.41,2368.93,38,125,-1.25,63.0975,3,9,23.2308,0,0,1,0,0,0
C000735,Mid-Market,Europe,Affiliate,Growth,1107,0.0,168.27,6057.88,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C000736,SMB,North America,Referral,Growth,486,285.64,287.72,4603.48,52,189,-4.4,56.42,1,5,21.6154,0,0,1,0,0,1
C000737,Mid-Market,North America,Paid Search,Enterprise,398,781.44,796.36,19112.63,301,844,2.75,100.0,2,5,45.6667,0,0,0,0,0,0
C000738,Mid-Market,North America,Partner,Basic,1000,35.63,35.59,1174.49,21,72,-1.25,41.145,0,2,16.6667,0,0,1,0,0,0
C000739,Startup,APAC,Outbound,Growth,376,0.0,251.65,3019.84,5,53,-1.0,23.14,3,19,-5.4,1,1,0,1,1,0
C000740,Mid-Market,Europe,Outbound,Growth,143,161.78,163.98,655.9,77,238,1.45,60.715,2,4,25.8462,0,0,1,0,0,0
C000741,Enterprise,North America,Partner,Pro,270,347.0,348.93,4187.18,101,360,-0.75,89.4275,1,2,38.7692,0,0,0,0,0,0
C000742,SMB,Europe,Outbound,Growth,357,199.53,195.36,2344.27,165,377,7.0,66.65,2,4,27.9231,0,0,1,0,0,0
C000743,Startup,APAC,Affiliate,Basic,546,45.15,45.21,813.78,34,83,0.55,38.38,1,8,9.2308,0,0,1,0,0,0
C000744,Enterprise,APAC,Paid Search,Pro,1095,323.59,323.49,11645.77,141,525,-9.75,94.9575,2,5,34.3846,0,0,1,0,0,0
C000745,Enterprise,Europe,Organic,Enterprise,306,869.82,909.35,10912.17,287,973,-4.25,100.0,0,1,43.0,0,0,0,0,0,0
C000746,SMB,North America,Organic,Growth,967,181.96,179.31,6455.14,63,158,0.1,63.996,1,7,24.5385,0,0,0,0,0,0
C000747,Mid-Market,Europe,Organic,Pro,700,501.53,504.55,12109.28,94,223,2.05,81.64,1,3,38.7692,0,0,1,0,0,0
C000748,SMB,LATAM,Organic,Basic,1020,0.0,108.88,3266.5,2,25,-1.25,8.64,3,14,-18.2,2,1,0,1,1,0
C000749,Mid-Market,APAC,Outbound,Pro,1043,407.23,407.2,14659.23,164,465,-7.2,88.786,4,5,30.4615,0,0,0,0,0,0
C000750,SMB,LATAM,Organic,Growth,1272,141.5,142.85,5999.56,30,102,-2.0,55.155,1,4,27.6923,0,0,1,0,0,0
C000751,Startup,Europe,Paid Search,Basic,48,105.13,106.82,213.63,19,34,-0.25,26.65,5,7,9.5714,0,0,1,0,0,1
C000752,Mid-Market,North America,Paid Search,Pro,1102,0.0,700.46,16811.06,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000753,Enterprise,Europe,Paid Search,Enterprise,1376,1516.14,1527.15,70249.04,239,724,4.0,100.0,1,4,47.6923,0,0,1,0,0,0
C000754,Mid-Market,North America,Organic,Growth,85,85.69,84.48,253.45,79,227,-2.95,66.168,0,2,26.5385,0,0,1,0,0,0
C000755,SMB,North America,Paid Search,Growth,676,115.63,119.09,2858.26,62,246,-1.25,59.9575,0,6,23.0,0,0,0,0,0,1
C000756,Startup,Europe,Paid Search,Growth,686,0.0,102.04,2448.89,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000757,Enterprise,Europe,Partner,Pro,390,467.1,461.19,11068.6,112,293,8.0,91.7425,1,5,33.3846,0,0,0,0,0,0
C000758,Enterprise,LATAM,Organic,Pro,933,371.56,372.87,12304.64,219,665,5.35,99.3325,3,4,34.3077,0,0,0,0,0,0
C000759,SMB,LATAM,Affiliate,Growth,1316,303.79,303.26,12736.92,77,192,0.4,58.068,4,9,22.3077,0,0,1,0,0,0
C000760,Mid-Market,LATAM,Organic,Growth,405,85.34,85.45,1196.24,75,219,0.5,67.0025,0,0,30.9167,0,0,1,0,0,0
C000761,SMB,LATAM,Paid Search,Growth,1140,0.0,101.28,3747.25,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C000762,SMB,LATAM,Paid Search,Growth,512,0.0,177.96,2669.4,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000763,Startup,North America,Referral,Pro,69,572.62,583.39,1750.16,150,372,2.25,78.1675,1,3,39.6,0,0,1,0,0,0
C000764,Startup,Europe,Affiliate,Basic,86,20.0,19.8,59.41,22,69,-0.1,47.9275,2,8,10.6923,0,0,1,0,0,1
C000765,SMB,North America,Organic,Basic,960,25.19,25.16,779.91,35,88,0.0,45.448,3,7,12.8462,0,0,1,0,0,0
C000766,Mid-Market,North America,Outbound,Growth,329,143.99,146.34,1756.09,46,113,0.7,68.886,1,1,25.2308,0,0,1,0,0,0
C000767,Startup,North America,Affiliate,Growth,579,275.23,275.41,5508.17,26,102,-2.5,53.3775,0,6,22.1538,0,0,1,0,0,0
C000768,SMB,LATAM,Partner,Growth,790,340.45,342.42,9245.37,82,260,-2.0,66.935,1,4,18.75,0,0,1,0,0,1
C000769,SMB,LATAM,Referral,Growth,1248,0.0,134.29,6446.13,0,14,-3.0,0.0,0,10,-6.5,0,0,0,0,1,0
C000770,SMB,APAC,Organic,Basic,942,50.93,50.99,1529.71,12,67,-3.5,36.9675,1,2,9.3077,0,0,1,0,0,0
C000771,SMB,APAC,Outbound,Pro,508,0.0,316.12,7586.79,19,118,-5.6667,66.4867,4,22,4.9091,0,0,0,1,1,0
C000772,Mid-Market,APAC,Paid Search,Growth,11,206.12,198.99,198.99,25,25,12.5,59.32,1,1,19.0,0,0,1,0,0,0
C000773,SMB,North America,Organic,Growth,1512,294.89,293.1,14362.14,66,146,2.95,66.394,4,8,25.6923,0,0,1,0,0,0
C000774,Mid-Market,APAC,Partner,Basic,417,96.79,96.58,1352.08,26,100,-1.75,48.2925,0,0,11.1538,0,0,1,0,0,0
C000775,Enterprise,LATAM,Organic,Growth,224,158.15,152.78,1833.36,80,193,1.5,64.184,0,0,26.1538,0,0,0,0,0,0
C000776,Startup,APAC,Paid Search,Basic,72,37.71,38.22,114.67,44,100,3.4,35.74,0,2,11.6364,0,0,1,0,0,0
C000777,Enterprise,North America,Partner,Pro,872,461.59,451.08,16238.95,129,363,6.0,90.56,1,3,32.4615,0,0,0,1,0,0
C000778,Enterprise,North America,Organic,Pro,1338,821.52,826.98,29771.19,97,250,2.15,90.94,2,4,32.5385,0,0,0,0,0,0
C000779,Mid-Market,APAC,Outbound,Growth,1105,136.31,136.24,5040.86,44,128,1.0,55.855,1,5,24.5,0,0,1,0,0,1
C000780,Mid-Market,North America,Referral,Growth,214,77.4,77.91,623.31,70,236,-2.0,66.1225,1,5,25.5385,0,0,1,0,0,0
C000781,Mid-Market,North America,Paid Search,Basic,140,0.0,45.75,274.51,0,57,-6.5,0.0,0,6,-18.5556,0,0,0,0,1,0
C000782,Mid-Market,Europe,Paid Search,Growth,544,143.1,143.38,2580.76,37,115,1.25,71.0375,1,5,24.5385,0,0,1,0,0,0
C000783,Mid-Market,North America,Outbound,Basic,1329,24.23,24.27,1067.92,29,68,3.25,48.89,1,5,18.1667,0,0,1,0,0,0
C000784,Startup,North America,Paid Search,Basic,1330,61.05,61.0,2683.91,103,243,4.85,41.764,2,2,16.7692,0,0,1,0,0,0
C000785,Enterprise,APAC,Outbound,Basic,780,69.06,69.41,1735.13,27,92,-0.25,44.2225,2,8,7.1538,0,0,1,0,0,0
C000786,Mid-Market,APAC,Referral,Pro,624,1004.64,995.17,20898.61,290,721,2.75,97.012,1,2,35.1538,0,0,1,0,0,0
C000787,Mid-Market,APAC,Outbound,Enterprise,1306,0.0,673.81,26952.26,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000788,SMB,North America,Referral,Growth,342,0.0,204.5,2453.98,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000789,Startup,North America,Affiliate,Basic,681,84.98,84.38,1940.73,31,84,1.95,36.6125,0,4,11.3077,0,0,1,0,0,1
C000790,SMB,Europe,Organic,Enterprise,1492,1863.14,1851.82,111109.35,193,489,0.1,95.07,4,9,42.4615,0,0,0,0,0,0
C000791,SMB,Europe,Outbound,Enterprise,1362,804.71,805.6,36252.03,177,600,-6.0,98.1325,4,7,39.2308,0,0,1,0,0,1
C000792,SMB,North America,Outbound,Growth,827,104.5,104.57,3136.99,120,307,0.25,67.126,2,8,27.1538,0,0,0,0,0,0
C000793,SMB,LATAM,Paid Search,Basic,403,0.0,57.91,810.69,8,31,0.4667,19.5567,4,20,-9.75,0,0,0,0,1,0
C000794,SMB,APAC,Paid Search,Growth,192,0.0,164.66,823.32,0,4,0.0,0.0,0,6,-27.0,0,0,0,0,1,0
C000795,SMB,Europe,Paid Search,Pro,865,363.68,362.91,13064.8,82,255,2.0,80.2775,3,7,39.1538,0,0,0,1,0,0
C000796,SMB,North America,Referral,Pro,1070,791.33,809.85,29154.68,182,491,3.5,93.5475,2,4,29.9167,0,0,1,0,0,0
C000797,Enterprise,Europe,Paid Search,Enterprise,40,1123.06,1100.09,13201.12,249,381,-3.75,100.0,1,1,43.3333,0,0,0,0,0,0
C000798,SMB,North America,Paid Search,Growth,821,75.02,74.72,1867.91,52,173,0.4,54.6925,2,4,25.1538,0,0,1,0,0,0
C000799,SMB,North America,Paid Search,Enterprise,1032,1237.68,1240.37,44653.25,262,851,-2.9,100.0,1,3,38.9231,0,0,0,0,0,0
C000800,SMB,Europe,Organic,Basic,847,68.27,68.01,1904.4,56,157,-2.05,45.47,2,3,12.3846,0,0,1,0,0,0
C000801,SMB,Europe,Outbound,Basic,1454,0.0,64.01,2944.35,0,16,-1.6667,0.0,0,12,-15.4286,1,1,0,1,1,0
C000802,SMB,Europe,Organic,Pro,1059,529.32,532.85,19182.49,152,495,-1.2,94.1475,0,9,30.9231,0,0,1,0,0,0
C000803,Mid-Market,LATAM,Paid Search,Growth,692,0.0,289.39,6945.37,0,50,-8.0,0.0,0,8,-4.0,0,0,0,1,1,0
C000804,Enterprise,North America,Organic,Pro,123,288.02,299.2,3590.45,141,429,4.0,91.885,2,5,34.4615,0,0,0,1,0,0
C000805,SMB,North America,Organic,Basic,384,45.45,45.67,593.7,21,72,-1.5,38.705,2,9,10.0833,0,0,1,0,0,1
C000806,Mid-Market,North America,Organic,Growth,218,0.0,296.59,1779.54,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0
C000807,Startup,North America,Paid Search,Basic,599,0.0,22.47,381.92,0,4,0.0,0.0,0,1,-23.0,0,0,0,1,1,0
C000808,SMB,Europe,Paid Search,Growth,1345,156.6,155.73,6696.23,49,149,-0.7,62.238,4,6,17.3846,0,0,1,0,0,1
C000809,SMB,LATAM,Paid Search,Growth,918,261.58,263.88,8708.19,53,123,2.35,55.93,2,6,21.1538,0,0,0,0,0,1
C000810,Startup,APAC,Paid Search,Growth,0,260.03,254.79,254.79,10,10,10.0,38.03,0,0,7.0,0,0,1,0,0,1
C000811,Mid-Market,Europe,Paid Search,Growth,1207,0.0,208.04,7905.69,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0
C000812,Mid-Market,Europe,Organic,Enterprise,172,2041.05,2070.25,12421.5,149,486,0.75,98.525,1,3,45.6154,0,0,1,0,0,0
C000813,Mid-Market,North America,Organic,Pro,471,297.08,296.63,4746.14,92,285,1.2,93.5475,0,3,39.6923,0,0,1,0,0,0
C000814,SMB,Europe,Paid Search,Pro,1086,818.9,826.24,29744.77,101,245,0.95,81.152,3,5,31.6923,0,0,1,0,0,0
C000815,Mid-Market,North America,Paid Search,Growth,337,99.0,100.58,905.26,88,240,1.85,64.99,2,4,25.6923,1,1,1,1,0,0
C000816,SMB,APAC,Paid Search,Basic,201,0.0,32.71,392.58,0,23,-2.3333,0.0,0,15,-24.125,0,0,0,0,1,0
C000817,Startup,Europe,Referral,Growth,1451,186.85,187.17,8796.9,47,129,3.55,57.7075,1,4,26.4615,0,0,1,0,0,0
C000818,Startup,North America,Affiliate,Growth,1346,131.36,131.38,5780.85,46,174,-3.1,56.4725,2,5,25.5385,0,0,1,0,0,0
C000819,Mid-Market,North America,Organic,Basic,498,60.36,59.93,1018.78,36,98,0.45,46.436,1,7,19.3077,0,0,1,0,0,0
C000820,Enterprise,North America,Paid Search,Enterprise,0,1774.28,1772.69,21272.25,47,47,47.0,100.0,0,0,46.0,0,0,0,0,0,0
C000821,Startup,APAC,Organic,Growth,1475,325.84,325.47,15622.34,57,139,5.75,58.5025,2,6,24.0,0,0,1,0,0,0
C000822,Mid-Market,North America,Paid Search,Growth,507,190.31,190.74,3242.62,34,127,-2.1,62.5725,0,4,23.8462,0,0,1,0,0,0
C000823,Mid-Market,North America,Partner,Pro,1313,354.76,352.53,14806.36,116,350,1.25,91.115,0,2,38.6923,0,0,0,0,0,0
C000824,Mid-Market,North America,Affiliate,Growth,529,209.72,209.44,3560.55,71,261,0.5,64.4775,1,6,17.8462,0,0,1,0,0,1
C000825,SMB,LATAM,Organic,Basic,525,0.0,38.1,685.89,0,34,-3.3333,0.0,0,8,-14.7143,0,0,0,1,1,0
C000826,Mid-Market,Europe,Paid Search,Pro,1374,675.03,678.0,32544.04,54,184,-1.3,82.605,0,2,33.0769,0,0,0,0,0,0
C000827,Mid-Market,Europe,Organic,Growth,473,164.19,165.08,2641.29,48,121,3.25,65.2525,0,3,22.9231,0,0,1,0,0,0
C000828,Enterprise,North America,Affiliate,Enterprise,143,0.0,1748.71,20984.48,59,237,-1.5833,80.7067,2,9,19.4545,0,0,0,1,1,0
C000829,Startup,North America,Organic,Growth,173,0.0,77.64,931.66,0,26,-2.4,0.0,0,10,-6.0,0,0,0,0,1,0
