customer_id,segment,region,acquisition_channel,plan_type,tenure_days,current_mrr,avg_monthly_revenue,lifetime_revenue,churn_risk_score,revenue_risk_score,retention_priority_score,risk_tier,main_risk_driver,recommended_action,recommendation_context,at_risk_flag,payment_failure_flag,renewal_near_flag,contraction_flag,usage_trend,support_tickets_90d,nps_score_recent,feature_adoption_score_recent,failed_payments_90d
C002807,Mid-Market,Europe,Organic,Pro,1077,545.48,548.25,18092.29,74.33,75.05,74.58,high,usage decline,product adoption campaign,Tier=high; driver=usage decline; churn_risk=74.3; revenue_risk=75.0; priority=74.6; current_mrr=$545.48.,1,1,1,1,-5.75,5,31.25,81.2375,1
C001356,Mid-Market,North America,Referral,Pro,764,496.85,498.26,12954.83,19.6,71.7,37.84,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.6; revenue_risk=71.7; priority=37.8; current_mrr=$496.85.,0,0,1,0,3.55,6,31.2308,97.262,0
C002851,Mid-Market,North America,Outbound,Pro,1214,593.18,594.7,28545.49,16.0,78.37,37.83,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.0; revenue_risk=78.4; priority=37.8; current_mrr=$593.18.,0,0,0,1,6.25,3,35.8462,83.7675,0
C002906,Enterprise,APAC,Paid Search,Enterprise,198,1164.3,1132.58,13590.92,10.67,88.24,37.82,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=10.7; revenue_risk=88.2; priority=37.8; current_mrr=$1164.30.,0,0,0,0,12.8,4,39.8462,100.0,0
C003195,SMB,APAC,Organic,Pro,389,1030.93,1022.23,24533.53,10.67,88.25,37.82,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=10.7; revenue_risk=88.2; priority=37.8; current_mrr=$1030.93.,0,0,0,0,0.25,4,35.1538,79.325,0
C002278,Mid-Market,LATAM,Outbound,Pro,1441,852.32,857.17,39429.89,11.6,86.52,37.82,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=86.5; priority=37.8; current_mrr=$852.32.,0,0,1,0,6.75,3,35.5,94.52,0
C001459,Startup,Europe,Referral,Pro,1114,851.36,850.94,40845.36,11.6,86.45,37.8,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=86.5; priority=37.8; current_mrr=$851.36.,0,0,0,0,-0.6,3,33.2308,72.888,0
C003291,SMB,North America,Organic,Growth,899,148.75,147.93,4438.01,39.18,35.18,37.78,low,usage decline,product adoption campaign,Tier=low; driver=usage decline; churn_risk=39.2; revenue_risk=35.2; priority=37.8; current_mrr=$148.75.,0,0,1,0,-2.9,9,24.1538,59.1475,0
C000795,SMB,Europe,Paid Search,Pro,865,363.68,362.91,13064.8,24.0,63.29,37.75,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=24.0; revenue_risk=63.3; priority=37.8; current_mrr=$363.68.,0,0,0,1,2.0,7,39.1538,80.2775,0
C001309,SMB,APAC,Affiliate,Pro,888,266.02,265.09,7952.74,29.37,53.31,37.75,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=29.4; revenue_risk=53.3; priority=37.8; current_mrr=$266.02.,0,0,1,0,-3.5,1,33.5833,79.465,0
C001392,SMB,LATAM,Affiliate,Growth,707,159.05,158.18,3638.17,38.16,36.96,37.74,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=38.2; revenue_risk=37.0; priority=37.7; current_mrr=$159.05.,1,0,1,0,-0.45,9,18.3846,61.954,0
C000854,Mid-Market,LATAM,Partner,Pro,1148,564.61,563.71,20857.24,16.93,76.35,37.73,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.9; revenue_risk=76.3; priority=37.7; current_mrr=$564.61.,0,0,1,0,1.8,5,35.3846,87.608,0
C002298,SMB,North America,Paid Search,Basic,760,135.26,134.92,3507.9,41.21,31.23,37.72,low,usage decline,product adoption campaign,Tier=low; driver=usage decline; churn_risk=41.2; revenue_risk=31.2; priority=37.7; current_mrr=$135.26.,0,0,1,0,-2.5,3,9.5385,42.0925,0
C002834,Enterprise,Europe,Partner,Enterprise,690,1921.35,1927.49,46259.71,6.27,96.04,37.69,low,contract renewal risk,renewal conversation,Tier=low; driver=contract renewal risk; churn_risk=6.3; revenue_risk=96.0; priority=37.7; current_mrr=$1921.35.,0,0,1,0,2.25,1,46.9231,100.0,0
C000047,Mid-Market,APAC,Partner,Enterprise,831,1437.46,1440.24,43207.12,8.0,92.82,37.69,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=8.0; revenue_risk=92.8; priority=37.7; current_mrr=$1437.46.,0,0,0,0,3.75,3,44.5385,100.0,0
C001599,Mid-Market,North America,Referral,Pro,231,506.06,509.91,3569.39,20.92,68.82,37.68,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=20.9; revenue_risk=68.8; priority=37.7; current_mrr=$506.06.,0,0,1,0,-0.2,8,35.2308,87.928,0
C003165,SMB,North America,Outbound,Basic,1318,93.7,93.31,4012.23,45.95,22.31,37.68,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=46.0; revenue_risk=22.3; priority=37.7; current_mrr=$93.70.,1,0,1,0,0.25,6,16.1538,34.085,0
C002021,Enterprise,APAC,Organic,Enterprise,1049,2319.9,2363.11,85071.97,5.33,97.73,37.67,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=5.3; revenue_risk=97.7; priority=37.7; current_mrr=$2319.90.,0,0,0,0,2.0,2,44.3333,100.0,0
C000842,Enterprise,North America,Organic,Enterprise,512,988.28,993.26,23838.36,10.67,87.72,37.64,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=10.7; revenue_risk=87.7; priority=37.6; current_mrr=$988.28.,0,0,0,1,2.75,1,43.7692,98.918,0
C002544,Mid-Market,Europe,Paid Search,Pro,942,674.33,674.45,20233.63,14.27,80.98,37.62,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=14.3; revenue_risk=81.0; priority=37.6; current_mrr=$674.33.,0,0,1,0,0.25,4,38.3846,81.6175,0
C002962,SMB,APAC,Organic,Basic,877,37.69,37.65,1091.78,55.43,4.54,37.62,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=55.4; revenue_risk=4.5; priority=37.6; current_mrr=$37.69.,1,0,1,0,-1.85,5,7.8462,41.5125,0
C001607,Mid-Market,North America,Partner,Enterprise,1289,2220.93,2234.25,107243.81,5.33,97.57,37.61,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=5.3; revenue_risk=97.6; priority=37.6; current_mrr=$2220.93.,0,0,0,0,3.2,2,45.9231,98.66,0
C000389,Mid-Market,North America,Referral,Pro,154,641.81,658.67,3952.0,17.16,75.5,37.58,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=17.2; revenue_risk=75.5; priority=37.6; current_mrr=$641.81.,0,0,1,0,-1.65,1,32.4615,87.39,0
C000358,Enterprise,Europe,Partner,Enterprise,160,1575.28,1555.72,9334.33,8.93,90.75,37.57,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=8.9; revenue_risk=90.8; priority=37.6; current_mrr=$1575.28.,0,0,1,0,1.5,2,45.9167,100.0,0
C000463,Enterprise,APAC,Organic,Enterprise,368,1033.06,1054.15,15812.24,10.67,87.51,37.56,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=10.7; revenue_risk=87.5; priority=37.6; current_mrr=$1033.06.,0,0,0,0,1.5,4,42.7692,100.0,0
C001948,Startup,APAC,Paid Search,Basic,125,64.37,63.36,316.79,51.5,11.68,37.56,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=51.5; revenue_risk=11.7; priority=37.6; current_mrr=$64.37.,1,0,1,0,-0.5,6,10.25,35.1325,0
C001993,Enterprise,LATAM,Organic,Enterprise,1070,1750.28,1782.08,64154.81,6.27,95.63,37.55,low,contract renewal risk,renewal conversation,Tier=low; driver=contract renewal risk; churn_risk=6.3; revenue_risk=95.6; priority=37.5; current_mrr=$1750.28.,0,0,1,0,10.5,1,41.6667,97.8475,0
C003287,Enterprise,North America,Partner,Pro,1309,911.9,918.55,44090.47,10.67,87.46,37.55,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=10.7; revenue_risk=87.5; priority=37.5; current_mrr=$911.90.,0,0,0,0,2.55,4,30.9231,98.824,0
C002817,Mid-Market,North America,Partner,Pro,490,715.76,713.29,11412.62,14.27,80.73,37.53,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=14.3; revenue_risk=80.7; priority=37.5; current_mrr=$715.76.,0,0,1,0,1.6,4,36.3846,96.966,0
C003359,SMB,North America,Referral,Basic,1226,170.29,170.23,6638.8,35.84,40.65,37.52,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=35.8; revenue_risk=40.6; priority=37.5; current_mrr=$170.29.,0,0,1,0,-0.9,7,13.1538,45.17,0
C001462,Mid-Market,LATAM,Partner,Pro,1033,642.05,630.89,22712.09,14.83,79.62,37.51,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=14.8; revenue_risk=79.6; priority=37.5; current_mrr=$642.05.,0,0,0,0,-0.25,5,34.6154,85.8575,0
C002670,SMB,Europe,Outbound,Growth,43,311.21,314.19,942.58,29.03,53.26,37.51,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=29.0; revenue_risk=53.3; priority=37.5; current_mrr=$311.21.,1,0,0,0,3.4,6,23.0,57.298,0
C002182,Mid-Market,Europe,Outbound,Pro,1151,554.09,551.94,20421.85,16.93,75.71,37.5,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.9; revenue_risk=75.7; priority=37.5; current_mrr=$554.09.,0,0,1,0,1.95,5,35.3846,83.7425,0
C001040,SMB,APAC,Outbound,Enterprise,251,1063.39,1061.56,12738.74,10.67,87.3,37.49,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=10.7; revenue_risk=87.3; priority=37.5; current_mrr=$1063.39.,0,0,0,0,2.0,4,43.6667,100.0,0
C003163,SMB,Europe,Outbound,Pro,1271,491.15,482.23,23147.06,18.67,72.43,37.49,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=18.7; revenue_risk=72.4; priority=37.5; current_mrr=$491.15.,0,0,0,1,1.0,4,37.1538,90.52,0
C003056,Mid-Market,North America,Paid Search,Pro,788,547.47,541.18,14070.76,17.57,74.42,37.47,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=17.6; revenue_risk=74.4; priority=37.5; current_mrr=$547.47.,0,0,1,0,-0.5,4,33.2308,81.9225,0
C001574,Mid-Market,North America,Paid Search,Pro,278,142.24,144.42,1733.09,40.67,31.54,37.47,low,usage decline,product adoption campaign,Tier=low; driver=usage decline; churn_risk=40.7; revenue_risk=31.5; priority=37.5; current_mrr=$142.24.,1,0,0,0,-3.0,4,35.3846,82.925,0
C003013,Enterprise,LATAM,Organic,Pro,1451,498.66,495.34,23776.34,18.27,73.11,37.46,low,contract renewal risk,monitor only,Tier=low; driver=contract renewal risk; churn_risk=18.3; revenue_risk=73.1; priority=37.5; current_mrr=$498.66.,1,0,1,0,1.3,1,39.3077,81.2175,0
C002137,Enterprise,Europe,Partner,Pro,680,723.02,727.63,17463.13,13.33,82.13,37.41,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=13.3; revenue_risk=82.1; priority=37.4; current_mrr=$723.02.,0,0,0,0,3.2,5,29.3846,82.528,0
C002022,Enterprise,APAC,Partner,Enterprise,504,931.74,928.59,15785.95,11.22,86.01,37.4,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=11.2; revenue_risk=86.0; priority=37.4; current_mrr=$931.74.,0,0,1,0,-0.75,1,44.0769,100.0,0
C001863,Mid-Market,Europe,Outbound,Growth,230,249.46,248.86,1990.91,31.6,48.17,37.4,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=31.6; revenue_risk=48.2; priority=37.4; current_mrr=$249.46.,1,0,1,0,0.75,9,32.5833,55.25,0
C003480,SMB,North America,Paid Search,Enterprise,325,955.14,931.32,11175.9,11.6,85.3,37.39,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=85.3; priority=37.4; current_mrr=$955.14.,0,0,1,0,1.0,3,40.6923,91.1425,0
C001314,Enterprise,APAC,Organic,Pro,219,761.91,748.73,5989.86,14.27,80.28,37.37,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=14.3; revenue_risk=80.3; priority=37.4; current_mrr=$761.91.,0,0,1,0,9.1,4,38.9231,89.3575,0
C000021,Mid-Market,APAC,Organic,Pro,757,667.32,666.11,16652.82,14.27,80.27,37.37,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=14.3; revenue_risk=80.3; priority=37.4; current_mrr=$667.32.,0,0,1,0,2.4,4,36.6923,86.132,0
C003232,SMB,North America,Referral,Basic,1197,152.39,152.16,6390.71,37.59,36.91,37.35,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=37.6; revenue_risk=36.9; priority=37.4; current_mrr=$152.39.,1,0,0,0,1.85,5,11.7692,41.378,0
C002996,Startup,North America,Outbound,Pro,559,488.55,485.07,9216.31,19.6,70.27,37.33,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.6; revenue_risk=70.3; priority=37.3; current_mrr=$488.55.,0,0,1,0,4.25,10,34.0,79.64,0
C001413,Startup,North America,Paid Search,Pro,1137,356.72,356.38,13185.94,23.6,62.78,37.31,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=23.6; revenue_risk=62.8; priority=37.3; current_mrr=$356.72.,1,0,1,0,4.45,3,30.0769,78.6675,0
C000868,Enterprise,North America,Organic,Enterprise,247,771.93,772.08,9265.01,13.33,81.81,37.3,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=13.3; revenue_risk=81.8; priority=37.3; current_mrr=$771.93.,0,0,0,0,6.65,5,43.0,100.0,0
C002808,Mid-Market,North America,Outbound,Pro,1043,575.94,570.48,20537.43,16.0,76.86,37.3,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.0; revenue_risk=76.9; priority=37.3; current_mrr=$575.94.,0,0,0,0,4.1,6,30.3077,84.824,0
C001857,Startup,Europe,Paid Search,Growth,951,196.23,198.67,6158.77,33.26,44.81,37.3,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=33.3; revenue_risk=44.8; priority=37.3; current_mrr=$196.23.,1,0,1,0,1.75,6,24.8333,51.635,0
C000621,SMB,Europe,Outbound,Pro,851,552.24,551.92,15453.72,16.93,75.01,37.26,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.9; revenue_risk=75.0; priority=37.3; current_mrr=$552.24.,0,0,1,0,2.75,5,33.7692,75.2375,0
C001799,Startup,Europe,Paid Search,Basic,779,67.55,67.46,1619.01,49.64,14.25,37.25,low,usage decline,product adoption campaign,Tier=low; driver=usage decline; churn_risk=49.6; revenue_risk=14.2; priority=37.2; current_mrr=$67.55.,0,0,1,0,-3.1,4,11.6923,34.8175,0
C000903,Mid-Market,North America,Organic,Growth,1179,93.16,93.54,3461.1,45.54,21.83,37.24,low,failed payments,billing intervention,Tier=low; driver=failed payments; churn_risk=45.5; revenue_risk=21.8; priority=37.2; current_mrr=$93.16.,0,1,1,0,1.1,7,22.0,69.02,2
C002570,SMB,Europe,Referral,Basic,107,63.56,64.33,257.33,51.0,11.57,37.2,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=51.0; revenue_risk=11.6; priority=37.2; current_mrr=$63.56.,1,0,1,0,0.5,7,7.8462,32.4275,0
C000826,Mid-Market,Europe,Paid Search,Pro,1374,675.03,678.0,32544.04,13.13,81.85,37.18,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=13.1; revenue_risk=81.8; priority=37.2; current_mrr=$675.03.,0,0,0,0,-1.3,2,33.0769,82.605,0
C002909,Mid-Market,North America,Organic,Pro,1323,633.88,627.2,27596.94,14.27,79.68,37.16,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=14.3; revenue_risk=79.7; priority=37.2; current_mrr=$633.88.,0,0,1,0,0.2,4,36.9231,81.494,0
C000316,Enterprise,North America,Paid Search,Pro,516,528.31,539.54,12948.87,17.5,73.47,37.09,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=17.5; revenue_risk=73.5; priority=37.1; current_mrr=$528.31.,0,0,0,1,-0.25,3,32.3846,79.09,0
C000297,SMB,APAC,Referral,Pro,228,636.87,637.16,5734.46,16.0,76.2,37.07,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.0; revenue_risk=76.2; priority=37.1; current_mrr=$636.87.,0,0,0,0,3.5,8,36.6154,79.9225,0
C001757,SMB,LATAM,Paid Search,Pro,988,455.47,455.61,14579.41,19.6,69.52,37.07,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.6; revenue_risk=69.5; priority=37.1; current_mrr=$455.47.,0,0,1,0,1.35,7,35.3846,84.432,0
C001301,Enterprise,APAC,Organic,Growth,357,86.64,88.38,1060.6,47.29,18.08,37.07,low,usage decline,product adoption campaign,Tier=low; driver=usage decline; churn_risk=47.3; revenue_risk=18.1; priority=37.1; current_mrr=$86.64.,1,0,1,0,-3.35,3,21.9231,63.292,0
C002561,SMB,North America,Partner,Pro,629,554.52,554.8,11650.79,16.93,74.44,37.06,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.9; revenue_risk=74.4; priority=37.1; current_mrr=$554.52.,0,0,1,0,5.0,5,37.4167,90.0475,0
C001711,SMB,North America,Outbound,Pro,1000,533.82,532.99,17588.53,16.93,74.45,37.06,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.9; revenue_risk=74.5; priority=37.1; current_mrr=$533.82.,0,0,1,0,1.0,5,34.9167,75.85,0
C002746,SMB,North America,Partner,Pro,897,400.68,405.96,14614.45,21.33,66.12,37.01,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=21.3; revenue_risk=66.1; priority=37.0; current_mrr=$400.68.,0,0,0,1,0.45,5,33.6154,83.932,0
C002731,SMB,Europe,Paid Search,Basic,53,56.26,55.5,111.01,51.9,9.35,37.01,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=51.9; revenue_risk=9.3; priority=37.0; current_mrr=$56.26.,1,0,1,0,-1.25,4,6.75,36.3325,0
C000559,Mid-Market,North America,Referral,Enterprise,316,981.91,977.52,11730.22,10.67,85.88,36.99,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=10.7; revenue_risk=85.9; priority=37.0; current_mrr=$981.91.,0,0,0,0,6.7,4,41.1538,100.0,0
C003340,SMB,Europe,Paid Search,Pro,194,560.39,557.14,6685.74,17.5,73.16,36.98,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=17.5; revenue_risk=73.2; priority=37.0; current_mrr=$560.39.,0,0,0,0,-0.25,6,35.0,88.2125,0
C001493,Enterprise,North America,Referral,Enterprise,1473,1744.72,1747.94,104876.53,5.33,95.73,36.97,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=5.3; revenue_risk=95.7; priority=37.0; current_mrr=$1744.72.,0,0,0,0,12.75,2,44.0769,100.0,0
C001954,Mid-Market,APAC,Paid Search,Pro,801,658.15,671.76,24183.5,13.43,80.7,36.97,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=13.4; revenue_risk=80.7; priority=37.0; current_mrr=$658.15.,0,0,0,0,-1.35,2,41.2308,83.85,0
C002043,Startup,LATAM,Paid Search,Growth,378,119.29,119.1,1429.21,42.9,25.94,36.96,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=42.9; revenue_risk=25.9; priority=37.0; current_mrr=$119.29.,0,1,1,0,-1.85,6,26.9231,56.078,1
C002960,SMB,APAC,Paid Search,Growth,783,251.12,251.21,6280.2,29.23,51.18,36.91,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=29.2; revenue_risk=51.2; priority=36.9; current_mrr=$251.12.,0,0,1,0,-1.5,5,20.3333,59.75,0
C000123,Enterprise,North America,Organic,Growth,526,132.27,130.71,3137.0,40.44,30.31,36.89,low,usage decline,product adoption campaign,Tier=low; driver=usage decline; churn_risk=40.4; revenue_risk=30.3; priority=36.9; current_mrr=$132.27.,0,0,0,1,-4.45,3,24.1538,69.628,0
C001113,SMB,Europe,Organic,Basic,1226,61.67,61.47,2458.64,49.61,13.28,36.89,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=49.6; revenue_risk=13.3; priority=36.9; current_mrr=$61.67.,1,0,1,0,1.55,6,6.0,37.658,0
C002020,Mid-Market,North America,Outbound,Pro,808,193.93,190.66,6863.89,32.83,44.37,36.87,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=32.8; revenue_risk=44.4; priority=36.9; current_mrr=$193.93.,1,0,0,0,-1.25,5,36.6923,91.2725,0
C002345,SMB,Europe,Organic,Basic,623,73.45,73.63,1546.2,48.23,15.78,36.87,low,usage decline,product adoption campaign,Tier=low; driver=usage decline; churn_risk=48.2; revenue_risk=15.8; priority=36.9; current_mrr=$73.45.,0,0,1,0,-3.2,7,17.0,46.522,0
C001794,SMB,North America,Affiliate,Pro,1088,523.95,524.62,18361.6,16.93,73.88,36.86,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=16.9; revenue_risk=73.9; priority=36.9; current_mrr=$523.95.,0,0,1,0,5.3,5,35.3077,84.66,0
C002699,Mid-Market,North America,Paid Search,Pro,1317,653.3,646.58,29095.94,13.33,80.52,36.85,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=13.3; revenue_risk=80.5; priority=36.9; current_mrr=$653.30.,0,0,0,0,0.45,5,29.3077,80.924,0
C001227,Mid-Market,LATAM,Paid Search,Growth,1354,169.68,169.46,7625.66,34.71,40.82,36.85,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=34.7; revenue_risk=40.8; priority=36.9; current_mrr=$169.68.,0,0,1,0,-3.9,2,24.9231,69.6325,0
C000778,Enterprise,North America,Organic,Pro,1338,821.52,826.98,29771.19,10.67,85.43,36.84,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=10.7; revenue_risk=85.4; priority=36.8; current_mrr=$821.52.,0,0,0,0,2.15,4,32.5385,90.94,0
C000891,Mid-Market,North America,Affiliate,Pro,1358,433.23,434.17,19537.72,19.6,68.83,36.83,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=19.6; revenue_risk=68.8; priority=36.8; current_mrr=$433.23.,0,0,1,0,1.35,6,37.0769,95.998,0
C000909,Startup,North America,Outbound,Pro,946,249.88,246.75,8883.17,28.7,51.9,36.82,low,usage decline,monitor only,Tier=low; driver=usage decline; churn_risk=28.7; revenue_risk=51.9; priority=36.8; current_mrr=$249.88.,0,0,0,0,-3.45,3,40.0769,79.86,0
C000204,Enterprise,North America,Outbound,Enterprise,454,833.32,820.95,12314.27,11.6,83.62,36.81,low,support burden,monitor only,Tier=low; driver=support burden; churn_risk=11.6; revenue_risk=83.6; priority=36.8; current_mrr=$833.32.,0,0,1,0,8.5,3,46.5833,99.8775,0
