subscription_id,customer_id,subscription_start_date,subscription_end_date,monthly_revenue,contract_type,billing_cycle,status
SUB001157,C001157,2022-07-05,,315.08,Annual,Annual,active
SUB001158,C001158,2025-07-18,2026-01-22,131.19,Monthly,Monthly,churned
SUB001159,C001159,2023-08-09,,99.23,Annual,Annual,active
SUB001160,C001160,2023-06-03,,136.17,Monthly,Quarterly,at_risk
SUB001161,C001161,2024-06-06,2025-10-20,286.89,Annual,Quarterly,churned
SUB001162,C001162,2024-02-01,2026-01-17,77.35,Monthly,Monthly,churned
SUB001163,C001163,2025-07-24,,193.81,Monthly,Monthly,active
SUB001164,C001164,2024-03-27,2026-01-20,169.91,Monthly,Quarterly,churned
SUB001165,C001165,2024-02-28,,48.01,Monthly,Monthly,active
SUB001166,C001166,2022-06-22,2025-10-05,21.99,Monthly,Monthly,churned
SUB001167,C001167,2022-02-14,,379.47,Monthly,Monthly,active
SUB001168,C001168,2023-09-09,,334.09,Annual,Annual,active
SUB001169,C001169,2026-03-01,,61.47,Monthly,Monthly,active
SUB001170,C001170,2025-11-06,,596.75,Annual,Annual,active
SUB001171,C001171,2024-08-28,,527.2,Annual,Annual,active
SUB001172,C001172,2024-08-20,,265.17,Monthly,Monthly,at_risk
SUB001173,C001173,2023-08-31,,1024.19,Annual,Annual,active
SUB001174,C001174,2022-09-28,,356.07,Monthly,Monthly,active
SUB001175,C001175,2022-01-17,2026-02-02,87.74,Monthly,Monthly,churned
SUB001176,C001176,2023-06-13,,171.0,Monthly,Monthly,active
SUB001177,C001177,2023-04-29,,1222.16,Annual,Annual,active
SUB001178,C001178,2022-10-26,2026-01-25,334.88,Annual,Annual,churned
SUB001179,C001179,2023-02-03,2025-11-11,71.33,Monthly,Monthly,churned
SUB001180,C001180,2022-02-08,,1260.71,Annual,Annual,active
SUB001181,C001181,2024-07-16,,960.02,Monthly,Monthly,active
SUB001182,C001182,2025-11-18,,271.99,Annual,Annual,active
SUB001183,C001183,2024-11-25,,173.81,Monthly,Monthly,active
SUB001184,C001184,2023-11-23,,1419.01,Annual,Annual,active
SUB001185,C001185,2023-10-02,,611.1,Monthly,Monthly,active
SUB001186,C001186,2023-04-17,,227.51,Annual,Annual,at_risk
SUB001187,C001187,2022-08-06,,70.44,Monthly,Monthly,active
SUB001188,C001188,2024-06-28,,81.87,Monthly,Monthly,active
SUB001189,C001189,2024-05-16,,67.39,Monthly,Quarterly,active
SUB001190,C001190,2022-01-21,,70.6,Monthly,Quarterly,active
SUB001191,C001191,2023-09-29,,936.2,Annual,Annual,active
SUB001192,C001192,2023-02-27,,124.21,Monthly,Monthly,active
SUB001193,C001193,2022-09-19,2025-04-17,97.68,Monthly,Quarterly,churned
SUB001194,C001194,2024-12-10,2026-01-05,523.83,Monthly,Monthly,churned
SUB001195,C001195,2024-03-15,,93.73,Monthly,Monthly,active
SUB001196,C001196,2024-09-02,2026-01-17,52.62,Monthly,Quarterly,churned
SUB001197,C001197,2024-12-28,,361.87,Annual,Annual,active
SUB001198,C001198,2026-02-15,,58.46,Annual,Annual,at_risk
SUB001199,C001199,2025-05-07,,1689.51,Annual,Quarterly,active
SUB001200,C001200,2024-08-05,,109.14,Annual,Quarterly,active
SUB001201,C001201,2025-08-30,2026-01-22,54.28,Monthly,Monthly,churned
SUB001202,C001202,2023-12-27,,825.98,Monthly,Monthly,active
SUB001203,C001203,2026-02-18,,30.47,Monthly,Monthly,at_risk
SUB001204,C001204,2025-03-10,,321.35,Annual,Annual,active
SUB001205,C001205,2024-09-25,,81.02,Monthly,Monthly,at_risk
SUB001206,C001206,2025-10-09,,165.04,Annual,Quarterly,active
SUB001207,C001207,2024-02-22,2025-12-13,58.87,Annual,Annual,churned
SUB001208,C001208,2025-01-13,,240.83,Monthly,Monthly,active
SUB001209,C001209,2023-03-18,,116.46,Monthly,Monthly,active
SUB001210,C001210,2026-01-14,,369.85,Annual,Annual,active
SUB001211,C001211,2024-08-13,,41.19,Annual,Annual,active
SUB001212,C001212,2025-04-09,2026-01-26,397.42,Monthly,Monthly,churned
SUB001213,C001213,2023-12-08,,273.41,Monthly,Monthly,active
SUB001214,C001214,2025-08-21,2026-02-27,81.02,Monthly,Monthly,churned
SUB001215,C001215,2022-04-26,,99.23,Monthly,Monthly,at_risk
SUB001216,C001216,2022-06-28,2026-02-02,29.75,Monthly,Monthly,churned
SUB001217,C001217,2024-02-14,,103.35,Annual,Annual,active
SUB001218,C001218,2025-01-25,,125.14,Monthly,Monthly,active
SUB001219,C001219,2025-05-29,2025-12-25,140.4,Monthly,Monthly,churned
SUB001220,C001220,2023-11-13,2025-12-24,26.6,Monthly,Monthly,churned
SUB001221,C001221,2024-09-22,,144.06,Monthly,Monthly,active
SUB001222,C001222,2024-04-23,,661.93,Monthly,Monthly,active
SUB001223,C001223,2026-01-15,,61.63,Monthly,Monthly,at_risk
SUB001224,C001224,2024-09-25,,153.24,Annual,Annual,active
SUB001225,C001225,2023-10-01,,85.56,Monthly,Quarterly,active
SUB001226,C001226,2026-01-27,,400.81,Monthly,Monthly,active
SUB001227,C001227,2022-06-16,,169.68,Monthly,Monthly,active
SUB001228,C001228,2026-02-11,,303.28,Annual,Annual,active
SUB001229,C001229,2022-09-05,,605.64,Monthly,Monthly,active
SUB001230,C001230,2023-03-19,2025-12-04,2277.91,Monthly,Monthly,churned
SUB001231,C001231,2025-06-11,,129.5,Monthly,Monthly,active
SUB001232,C001232,2025-01-20,2026-01-20,76.25,Monthly,Monthly,churned
SUB001233,C001233,2026-01-28,,52.35,Annual,Annual,at_risk
SUB001234,C001234,2025-02-19,2026-02-10,253.16,Monthly,Monthly,churned
SUB001235,C001235,2024-09-05,,137.37,Monthly,Quarterly,active
SUB001236,C001236,2023-06-18,,290.58,Annual,Annual,at_risk
SUB001237,C001237,2022-01-14,,77.76,Monthly,Quarterly,at_risk
SUB001238,C001238,2022-07-14,2026-02-25,98.95,Monthly,Monthly,churned
SUB001239,C001239,2023-03-29,,108.52,Annual,Annual,active
SUB001240,C001240,2022-03-08,,1020.36,Annual,Annual,active
SUB001241,C001241,2024-02-17,,126.55,Monthly,Monthly,active
SUB001242,C001242,2025-04-01,,435.05,Monthly,Monthly,active
SUB001243,C001243,2026-01-08,,396.05,Annual,Annual,active
SUB001244,C001244,2024-01-24,,147.8,Annual,Annual,active
SUB001245,C001245,2025-09-04,,654.05,Monthly,Monthly,at_risk
SUB001246,C001246,2026-02-20,,74.95,Monthly,Monthly,active
SUB001247,C001247,2025-08-13,,108.38,Annual,Quarterly,active
SUB001248,C001248,2023-12-17,2026-01-20,209.17,Monthly,Monthly,churned
SUB001249,C001249,2023-05-16,,199.59,Annual,Annual,active
SUB001250,C001250,2026-02-04,,104.77,Annual,Annual,active
SUB001251,C001251,2023-01-04,,581.9,Annual,Annual,active
SUB001252,C001252,2023-09-30,,272.03,Annual,Annual,active
SUB001253,C001253,2022-05-01,,156.89,Monthly,Monthly,active
SUB001254,C001254,2025-04-23,,106.91,Monthly,Monthly,at_risk
SUB001255,C001255,2024-09-20,2026-01-31,81.54,Monthly,Monthly,churned
SUB001256,C001256,2022-05-13,,948.52,Annual,Annual,active
SUB001257,C001257,2022-12-09,2026-02-07,36.91,Monthly,Monthly,churned
SUB001258,C001258,2024-04-24,2026-01-26,162.53,Monthly,Monthly,churned
SUB001259,C001259,2024-04-01,2026-01-24,89.83,Monthly,Monthly,churned
SUB001260,C001260,2025-05-09,,482.84,Monthly,Monthly,active
SUB001261,C001261,2023-02-13,2025-10-05,79.54,Monthly,Monthly,churned
SUB001262,C001262,2025-11-20,,554.16,Annual,Annual,active
SUB001263,C001263,2023-11-10,,304.94,Annual,Annual,active
SUB001264,C001264,2025-06-08,,96.24,Monthly,Monthly,active
SUB001265,C001265,2023-01-11,,25.28,Monthly,Monthly,active
SUB001266,C001266,2022-03-10,,758.39,Monthly,Monthly,active
SUB001267,C001267,2022-03-25,,323.97,Monthly,Monthly,at_risk
SUB001268,C001268,2023-07-22,2025-10-23,63.9,Monthly,Quarterly,churned
SUB001269,C001269,2025-12-20,,201.69,Monthly,Monthly,active
SUB001270,C001270,2022-03-22,2025-12-29,170.7,Monthly,Monthly,churned
SUB001271,C001271,2023-07-23,,180.15,Monthly,Monthly,active
SUB001272,C001272,2022-06-21,,539.84,Annual,Quarterly,active
SUB001273,C001273,2025-11-16,2026-02-20,169.09,Annual,Annual,churned
SUB001274,C001274,2024-10-26,,118.05,Monthly,Monthly,active
SUB001275,C001275,2025-03-14,,37.53,Monthly,Monthly,active
SUB001276,C001276,2024-12-25,,52.46,Monthly,Monthly,active
SUB001277,C001277,2024-09-26,,152.13,Monthly,Monthly,active
SUB001278,C001278,2025-03-31,,189.98,Annual,Annual,active
SUB001279,C001279,2022-01-22,,730.64,Monthly,Monthly,active
SUB001280,C001280,2025-08-15,,183.6,Annual,Quarterly,active
SUB001281,C001281,2025-02-12,,327.23,Monthly,Monthly,at_risk
SUB001282,C001282,2025-02-09,,20.61,Monthly,Monthly,at_risk
SUB001283,C001283,2023-08-22,,38.91,Monthly,Quarterly,active
SUB001284,C001284,2025-05-15,2026-02-25,261.53,Annual,Annual,churned
SUB001285,C001285,2023-08-04,,338.48,Annual,Annual,active
SUB001286,C001286,2022-03-23,2025-09-22,176.28,Monthly,Monthly,churned
SUB001287,C001287,2025-10-24,,476.6,Monthly,Monthly,at_risk
SUB001288,C001288,2023-01-06,2025-11-23,1003.91,Monthly,Monthly,churned
SUB001289,C001289,2022-06-04,,68.36,Monthly,Monthly,active
SUB001290,C001290,2024-08-04,,4000.88,Monthly,Monthly,active
SUB001291,C001291,2022-12-25,,75.88,Monthly,Monthly,active
SUB001292,C001292,2025-08-01,,2543.68,Annual,Annual,active
SUB001293,C001293,2023-11-10,2026-01-04,138.6,Monthly,Monthly,churned
SUB001294,C001294,2022-01-13,2024-08-18,33.91,Monthly,Monthly,churned
SUB001295,C001295,2025-12-21,,44.94,Monthly,Monthly,active
SUB001296,C001296,2024-03-01,,1390.89,Annual,Quarterly,active
SUB001297,C001297,2023-02-16,,991.03,Annual,Annual,active
SUB001298,C001298,2024-11-03,,107.2,Monthly,Monthly,active
SUB001299,C001299,2024-03-21,,548.01,Annual,Annual,at_risk
SUB001300,C001300,2022-02-23,,34.98,Monthly,Monthly,at_risk
SUB001301,C001301,2025-03-09,,86.64,Annual,Annual,at_risk
SUB001302,C001302,2023-09-16,,102.14,Monthly,Monthly,active
SUB001303,C001303,2024-12-13,2026-01-25,49.5,Monthly,Monthly,churned
SUB001304,C001304,2025-09-27,,811.77,Monthly,Monthly,active
SUB001305,C001305,2024-07-30,,1234.94,Annual,Annual,active
SUB001306,C001306,2024-10-29,2026-01-21,72.06,Monthly,Monthly,churned
SUB001307,C001307,2023-01-24,,585.52,Monthly,Monthly,active
SUB001308,C001308,2023-01-05,2026-02-14,973.38,Annual,Annual,churned
SUB001309,C001309,2023-09-25,,266.02,Monthly,Monthly,active
SUB001310,C001310,2025-07-27,,127.09,Monthly,Monthly,active
SUB001311,C001311,2024-03-07,,73.87,Monthly,Monthly,at_risk
SUB001312,C001312,2023-06-18,,82.06,Annual,Annual,active
SUB001313,C001313,2025-04-08,,533.49,Annual,Annual,active
SUB001314,C001314,2025-07-25,,761.91,Monthly,Monthly,active
SUB001315,C001315,2025-10-03,,319.53,Monthly,Monthly,active
SUB001316,C001316,2023-04-05,,131.88,Monthly,Quarterly,active
SUB001317,C001317,2024-12-22,,289.98,Monthly,Monthly,active
SUB001318,C001318,2024-06-27,2026-01-12,48.92,Monthly,Quarterly,churned
SUB001319,C001319,2023-11-16,,240.59,Monthly,Monthly,active
SUB001320,C001320,2023-09-03,2026-01-05,619.45,Monthly,Quarterly,churned
SUB001321,C001321,2022-06-26,2026-02-07,22.59,Monthly,Monthly,churned
SUB001322,C001322,2023-02-24,,108.71,Monthly,Monthly,active
SUB001323,C001323,2024-04-16,,715.17,Annual,Annual,active
SUB001324,C001324,2025-09-20,,217.62,Annual,Annual,active
SUB001325,C001325,2025-08-22,,665.5,Annual,Annual,active
SUB001326,C001326,2022-10-22,,4367.96,Monthly,Monthly,active
SUB001327,C001327,2024-11-03,,144.33,Monthly,Monthly,at_risk
SUB001328,C001328,2022-05-23,,2239.51,Monthly,Monthly,active
SUB001329,C001329,2024-10-30,2025-12-19,858.14,Annual,Annual,churned
SUB001330,C001330,2023-06-11,,60.41,Monthly,Monthly,active
SUB001331,C001331,2023-11-24,,158.39,Monthly,Monthly,at_risk
SUB001332,C001332,2025-01-04,2025-12-08,49.24,Monthly,Monthly,churned
SUB001333,C001333,2023-10-15,,576.51,Annual,Annual,active
SUB001334,C001334,2025-05-19,,664.21,Annual,Annual,active
SUB001335,C001335,2024-03-26,,558.46,Monthly,Monthly,active
SUB001336,C001336,2026-03-01,,550.46,Monthly,Monthly,active
SUB001337,C001337,2024-09-07,2026-02-19,156.76,Monthly,Quarterly,churned
SUB001338,C001338,2023-04-02,,235.61,Monthly,Monthly,active
SUB001339,C001339,2025-04-03,2026-01-17,229.12,Monthly,Monthly,churned
SUB001340,C001340,2023-09-15,,268.19,Annual,Annual,active
SUB001341,C001341,2024-03-28,,204.98,Annual,Annual,active
SUB001342,C001342,2022-08-10,,2121.51,Annual,Quarterly,active
SUB001343,C001343,2022-07-12,,747.69,Annual,Annual,active
SUB001344,C001344,2024-06-02,2025-08-20,125.47,Annual,Quarterly,churned
SUB001345,C001345,2022-10-23,,1121.3,Annual,Annual,active
SUB001346,C001346,2026-03-01,,53.07,Monthly,Monthly,at_risk
SUB001347,C001347,2025-08-02,,31.76,Annual,Annual,active
SUB001348,C001348,2024-12-08,,643.93,Annual,Annual,active
SUB001349,C001349,2025-02-02,2026-01-25,38.85,Monthly,Monthly,churned
SUB001350,C001350,2024-07-03,,74.21,Monthly,Monthly,at_risk
SUB001351,C001351,2022-04-09,,1863.29,Annual,Quarterly,active
SUB001352,C001352,2023-08-21,2025-12-17,36.41,Monthly,Monthly,churned
SUB001353,C001353,2024-02-05,,526.43,Annual,Quarterly,active
SUB001354,C001354,2025-10-27,,115.6,Annual,Annual,active
SUB001355,C001355,2022-12-05,,212.31,Monthly,Monthly,active
SUB001356,C001356,2024-01-27,,496.85,Monthly,Monthly,active
SUB001357,C001357,2023-06-10,,20.0,Monthly,Monthly,at_risk
SUB001358,C001358,2022-07-25,,1727.33,Annual,Annual,active
SUB001359,C001359,2022-06-07,,142.49,Annual,Annual,at_risk
SUB001360,C001360,2023-07-10,,834.01,Annual,Annual,active
SUB001361,C001361,2022-05-10,,543.06,Monthly,Monthly,active
SUB001362,C001362,2022-04-24,,216.51,Monthly,Monthly,active
SUB001363,C001363,2023-06-30,,341.31,Monthly,Monthly,active
SUB001364,C001364,2022-11-07,,330.1,Annual,Quarterly,active
SUB001365,C001365,2024-04-29,,455.07,Annual,Annual,at_risk
SUB001366,C001366,2022-02-08,,46.76,Annual,Annual,at_risk
SUB001367,C001367,2023-04-14,,100.43,Monthly,Monthly,active
SUB001368,C001368,2023-12-03,,1286.78,Annual,Annual,at_risk
SUB001369,C001369,2026-01-09,,31.7,Monthly,Monthly,active
SUB001370,C001370,2024-08-24,,114.91,Monthly,Monthly,active
SUB001371,C001371,2025-09-02,,235.38,Monthly,Monthly,at_risk
SUB001372,C001372,2023-06-16,2026-02-21,149.65,Monthly,Monthly,churned
SUB001373,C001373,2023-11-15,,419.28,Monthly,Monthly,at_risk
SUB001374,C001374,2023-10-07,,2508.23,Annual,Annual,active
SUB001375,C001375,2025-09-15,2026-02-25,36.44,Monthly,Monthly,churned
SUB001376,C001376,2026-01-10,,65.44,Monthly,Monthly,active
SUB001377,C001377,2026-01-16,,113.75,Monthly,Monthly,active
SUB001378,C001378,2025-02-23,2025-12-09,61.33,Monthly,Monthly,churned
SUB001379,C001379,2024-02-12,,1220.48,Annual,Annual,active
SUB001380,C001380,2024-04-07,,238.85,Annual,Annual,active
SUB001381,C001381,2026-02-10,,86.88,Monthly,Quarterly,active
SUB001382,C001382,2023-03-13,,1531.73,Annual,Annual,active
SUB001383,C001383,2023-06-22,,541.65,Annual,Annual,active
SUB001384,C001384,2025-10-08,2026-02-07,66.43,Monthly,Monthly,churned
SUB001385,C001385,2023-08-13,,266.63,Annual,Annual,active
SUB001386,C001386,2022-12-27,,180.61,Monthly,Monthly,at_risk
SUB001387,C001387,2024-05-06,,82.74,Annual,Annual,active
SUB001388,C001388,2023-05-22,2026-02-09,91.88,Monthly,Monthly,churned
SUB001389,C001389,2025-09-25,,622.76,Monthly,Quarterly,at_risk
SUB001390,C001390,2025-10-15,2026-02-25,69.29,Annual,Annual,churned
SUB001391,C001391,2023-04-16,2026-01-05,25.17,Monthly,Monthly,churned
SUB001392,C001392,2024-03-24,,159.05,Monthly,Monthly,at_risk
SUB001393,C001393,2026-02-18,,307.8,Annual,Annual,at_risk
SUB001394,C001394,2025-02-08,,97.94,Monthly,Monthly,active
SUB001395,C001395,2022-11-25,,251.47,Monthly,Monthly,active
SUB001396,C001396,2024-06-17,2025-11-05,308.59,Monthly,Monthly,churned
SUB001397,C001397,2024-07-31,,451.2,Monthly,Quarterly,active
SUB001398,C001398,2024-09-21,,510.61,Monthly,Monthly,active
SUB001399,C001399,2022-02-14,,229.41,Annual,Quarterly,active
SUB001400,C001400,2023-04-05,,81.85,Monthly,Monthly,active
SUB001401,C001401,2025-07-27,,66.11,Annual,Annual,active
SUB001402,C001402,2023-01-13,,162.46,Monthly,Monthly,active
SUB001403,C001403,2023-04-08,,20.0,Monthly,Monthly,at_risk
SUB001404,C001404,2023-05-16,,59.07,Monthly,Monthly,active
SUB001405,C001405,2022-10-05,,71.8,Monthly,Monthly,at_risk
SUB001406,C001406,2022-08-28,,95.93,Monthly,Monthly,at_risk
SUB001407,C001407,2023-06-26,,354.16,Monthly,Monthly,active
SUB001408,C001408,2025-08-28,2026-02-12,59.14,Monthly,Quarterly,churned
SUB001409,C001409,2022-01-15,,2003.31,Annual,Annual,at_risk
SUB001410,C001410,2023-03-08,2025-09-16,32.4,Annual,Annual,churned
SUB001411,C001411,2022-04-15,,2316.17,Annual,Quarterly,active
SUB001412,C001412,2024-05-13,,516.18,Monthly,Monthly,active
SUB001413,C001413,2023-01-19,,356.72,Monthly,Monthly,at_risk
SUB001414,C001414,2025-04-29,2026-02-05,169.31,Monthly,Quarterly,churned
SUB001415,C001415,2024-06-19,,433.85,Monthly,Quarterly,active
SUB001416,C001416,2025-04-19,2026-02-18,218.59,Monthly,Monthly,churned
SUB001417,C001417,2024-08-26,2026-02-03,138.52,Monthly,Quarterly,churned
SUB001418,C001418,2023-11-11,,506.03,Annual,Annual,active
SUB001419,C001419,2025-08-12,,124.81,Monthly,Monthly,at_risk
SUB001420,C001420,2023-12-30,,310.24,Annual,Annual,active
SUB001421,C001421,2025-12-19,,1538.51,Annual,Annual,active
SUB001422,C001422,2026-02-23,,854.92,Annual,Annual,active
SUB001423,C001423,2024-06-21,2025-12-27,220.39,Monthly,Quarterly,churned
SUB001424,C001424,2024-11-04,,589.91,Monthly,Monthly,active
SUB001425,C001425,2023-02-05,,333.58,Monthly,Monthly,active
SUB001426,C001426,2025-05-25,,1574.68,Annual,Annual,active
SUB001427,C001427,2024-10-18,,332.94,Annual,Annual,active
SUB001428,C001428,2025-10-03,2026-02-20,26.72,Monthly,Monthly,churned
SUB001429,C001429,2023-02-19,2026-02-15,126.0,Monthly,Monthly,churned
SUB001430,C001430,2025-04-16,2026-01-24,53.77,Monthly,Monthly,churned
SUB001431,C001431,2023-12-27,,572.62,Annual,Annual,active
SUB001432,C001432,2022-10-20,,58.83,Monthly,Monthly,active
SUB001433,C001433,2022-09-20,2025-12-16,82.75,Monthly,Monthly,churned
SUB001434,C001434,2024-05-14,,108.06,Annual,Annual,active
SUB001435,C001435,2023-05-12,,46.42,Annual,Annual,at_risk
SUB001436,C001436,2022-06-18,2025-07-25,115.27,Monthly,Quarterly,churned
SUB001437,C001437,2023-10-22,2025-11-28,73.9,Monthly,Monthly,churned
SUB001438,C001438,2024-09-24,,380.47,Annual,Annual,active
SUB001439,C001439,2023-05-14,,33.96,Monthly,Monthly,active
SUB001440,C001440,2025-12-27,,50.37,Monthly,Monthly,active
SUB001441,C001441,2025-04-11,,45.23,Monthly,Monthly,active
SUB001442,C001442,2024-02-24,,203.58,Monthly,Monthly,active
SUB001443,C001443,2025-12-05,,61.7,Monthly,Monthly,active
SUB001444,C001444,2023-11-01,,94.91,Monthly,Monthly,active
SUB001445,C001445,2022-08-09,,126.46,Monthly,Monthly,active
SUB001446,C001446,2022-02-27,,55.0,Monthly,Monthly,at_risk
SUB001447,C001447,2025-11-28,,215.06,Monthly,Monthly,active
SUB001448,C001448,2026-01-12,,164.38,Monthly,Monthly,at_risk
SUB001449,C001449,2025-02-09,,75.46,Annual,Quarterly,active
SUB001450,C001450,2022-06-13,2025-07-15,106.72,Annual,Annual,churned
SUB001451,C001451,2023-04-05,,442.22,Monthly,Quarterly,active
SUB001452,C001452,2022-03-15,,496.33,Monthly,Monthly,active
SUB001453,C001453,2022-03-24,,129.98,Monthly,Monthly,active
SUB001454,C001454,2023-01-22,,560.45,Monthly,Monthly,active
SUB001455,C001455,2024-05-30,,64.5,Annual,Annual,active
SUB001456,C001456,2022-04-17,2025-09-07,580.3,Monthly,Monthly,churned
SUB001457,C001457,2026-02-05,,44.39,Monthly,Monthly,active
SUB001458,C001458,2023-12-04,2025-12-24,52.35,Monthly,Monthly,churned
SUB001459,C001459,2023-02-11,,851.36,Annual,Annual,active
SUB001460,C001460,2024-02-29,2026-02-21,31.18,Monthly,Monthly,churned
SUB001461,C001461,2025-04-26,,62.18,Monthly,Monthly,active
SUB001462,C001462,2023-05-03,,642.05,Annual,Annual,active
SUB001463,C001463,2022-03-15,,1537.5,Annual,Quarterly,active
SUB001464,C001464,2022-03-31,,83.89,Monthly,Monthly,active
SUB001465,C001465,2025-07-23,,274.6,Monthly,Monthly,active
SUB001466,C001466,2022-06-27,,147.03,Monthly,Monthly,active
SUB001467,C001467,2024-09-06,2026-02-10,129.56,Monthly,Quarterly,churned
SUB001468,C001468,2023-08-11,2026-02-12,47.83,Monthly,Monthly,churned
SUB001469,C001469,2025-03-30,,137.32,Monthly,Monthly,active
SUB001470,C001470,2022-04-17,2025-11-21,32.19,Monthly,Monthly,churned
SUB001471,C001471,2025-10-01,2026-02-22,170.91,Monthly,Monthly,churned
SUB001472,C001472,2024-12-11,,126.0,Monthly,Monthly,active
SUB001473,C001473,2023-11-19,,609.72,Annual,Annual,at_risk
SUB001474,C001474,2022-11-20,,571.7,Monthly,Monthly,at_risk
SUB001475,C001475,2026-02-01,,306.57,Monthly,Monthly,active
SUB001476,C001476,2023-04-19,,1246.17,Annual,Annual,active
SUB001477,C001477,2024-01-24,,116.03,Monthly,Monthly,active
SUB001478,C001478,2023-08-30,,88.88,Annual,Annual,active
SUB001479,C001479,2022-12-23,,147.58,Monthly,Monthly,active
SUB001480,C001480,2023-10-01,,607.48,Annual,Annual,active
SUB001481,C001481,2022-08-25,,121.29,Monthly,Monthly,active
SUB001482,C001482,2022-01-09,2025-06-26,117.83,Monthly,Monthly,churned
SUB001483,C001483,2023-03-28,2026-01-14,275.24,Monthly,Monthly,churned
SUB001484,C001484,2022-06-20,,93.19,Monthly,Monthly,at_risk
SUB001485,C001485,2023-09-30,,335.21,Annual,Quarterly,active
SUB001486,C001486,2025-08-12,,151.75,Monthly,Monthly,active
SUB001487,C001487,2022-09-16,,293.47,Monthly,Monthly,active
SUB001488,C001488,2022-01-11,,153.94,Annual,Annual,active
SUB001489,C001489,2022-06-24,,620.33,Monthly,Quarterly,active
SUB001490,C001490,2024-02-13,,92.38,Annual,Annual,active
SUB001491,C001491,2023-02-27,,520.24,Annual,Annual,active
SUB001492,C001492,2024-01-18,,751.44,Monthly,Monthly,active
