customer_id,signup_date,segment,region,acquisition_channel,plan_type
C001350,2024-06-23,SMB,Europe,Referral,Growth
C001351,2022-04-02,Enterprise,North America,Outbound,Enterprise
C001352,2023-08-20,SMB,North America,Affiliate,Basic
C001353,2024-01-24,Enterprise,North America,Outbound,Pro
C001354,2025-10-23,Mid-Market,North America,Outbound,Growth
C001355,2022-11-30,Mid-Market,LATAM,Paid Search,Growth
C001356,2024-01-26,Mid-Market,North America,Referral,Pro
C001357,2023-06-07,SMB,APAC,Referral,Basic
C001358,2022-07-24,Mid-Market,North America,Outbound,Enterprise
C001359,2022-06-06,SMB,North America,Outbound,Growth
C001360,2023-07-10,Enterprise,North America,Partner,Pro
C001361,2022-05-06,SMB,LATAM,Partner,Pro
C001362,2022-04-13,SMB,North America,Referral,Growth
C001363,2023-06-18,Mid-Market,Europe,Referral,Pro
C001364,2022-11-04,Mid-Market,North America,Outbound,Pro
C001365,2024-04-23,SMB,APAC,Organic,Pro
C001366,2022-01-27,Mid-Market,North America,Partner,Basic
C001367,2023-04-04,Startup,Europe,Outbound,Basic
C001368,2023-11-20,Mid-Market,LATAM,Paid Search,Enterprise
C001369,2026-01-03,SMB,North America,Paid Search,Basic
C001370,2024-08-22,SMB,North America,Referral,Growth
C001371,2025-08-31,SMB,LATAM,Organic,Growth
C001372,2023-06-06,SMB,North America,Referral,Growth
C001373,2023-11-15,SMB,North America,Organic,Pro
C001374,2023-10-01,SMB,Europe,Organic,Enterprise
C001375,2025-09-10,SMB,North America,Organic,Basic
C001376,2025-12-28,SMB,APAC,Referral,Growth
C001377,2026-01-02,SMB,Europe,Organic,Growth
C001378,2025-02-16,Startup,Europe,Outbound,Basic
C001379,2024-02-04,Mid-Market,North America,Organic,Enterprise
C001380,2024-04-02,Enterprise,Europe,Partner,Pro
C001381,2026-01-30,SMB,Europe,Outbound,Basic
C001382,2023-03-09,Enterprise,North America,Organic,Enterprise
C001383,2023-06-11,Startup,APAC,Paid Search,Pro
C001384,2025-09-25,Startup,Europe,Affiliate,Basic
C001385,2023-08-11,Mid-Market,LATAM,Paid Search,Pro
C001386,2022-12-24,Mid-Market,North America,Organic,Growth
C001387,2024-05-01,Enterprise,North America,Outbound,Basic
C001388,2023-05-10,Startup,LATAM,Paid Search,Basic
C001389,2025-09-16,Mid-Market,LATAM,Partner,Pro
C001390,2025-10-13,SMB,North America,Organic,Basic
C001391,2023-04-11,SMB,North America,Organic,Basic
C001392,2024-03-15,SMB,LATAM,Affiliate,Growth
C001393,2026-02-04,Enterprise,North America,Partner,Pro
C001394,2025-02-02,Startup,North America,Organic,Basic
C001395,2022-11-24,Mid-Market,Europe,Partner,Growth
C001396,2024-06-16,Mid-Market,North America,Outbound,Pro
C001397,2024-07-31,Mid-Market,North America,Organic,Pro
C001398,2024-09-20,Mid-Market,North America,Organic,Pro
C001399,2022-02-08,Enterprise,APAC,Partner,Growth
C001400,2023-04-01,SMB,North America,Paid Search,Growth
C001401,2025-07-23,Startup,Europe,Paid Search,Growth
C001402,2023-01-02,Mid-Market,APAC,Outbound,Growth
C001403,2023-04-01,SMB,Europe,Organic,Basic
C001404,2023-05-06,Startup,Europe,Partner,Basic
C001405,2022-09-27,SMB,Europe,Partner,Basic
C001406,2022-08-25,SMB,North America,Partner,Basic
C001407,2023-06-12,Startup,Europe,Paid Search,Pro
C001408,2025-08-21,Startup,APAC,Affiliate,Basic
C001409,2022-01-03,Enterprise,LATAM,Partner,Enterprise
C001410,2023-03-07,SMB,Europe,Affiliate,Basic
C001411,2022-04-03,Enterprise,North America,Organic,Enterprise
C001412,2024-05-03,Enterprise,APAC,Partner,Pro
C001413,2023-01-16,Startup,North America,Paid Search,Pro
C001414,2025-04-18,Mid-Market,LATAM,Partner,Growth
C001415,2024-06-08,Mid-Market,North America,Organic,Pro
C001416,2025-04-06,Mid-Market,LATAM,Outbound,Growth
C001417,2024-08-23,Startup,LATAM,Outbound,Growth
C001418,2023-10-29,SMB,Europe,Affiliate,Pro
C001419,2025-08-01,Startup,North America,Affiliate,Growth
C001420,2023-12-25,Mid-Market,LATAM,Organic,Pro
C001421,2025-12-14,Enterprise,North America,Partner,Enterprise
C001422,2026-02-20,Mid-Market,North America,Referral,Enterprise
C001423,2024-06-14,Mid-Market,Europe,Outbound,Growth
C001424,2024-10-22,Enterprise,Europe,Organic,Pro
C001425,2023-01-24,Mid-Market,Europe,Organic,Pro
C001426,2025-05-23,Startup,North America,Paid Search,Enterprise
C001427,2024-10-17,Enterprise,Europe,Organic,Pro
C001428,2025-10-03,SMB,APAC,Affiliate,Basic
C001429,2023-02-10,Startup,North America,Referral,Growth
C001430,2025-04-12,SMB,Europe,Paid Search,Basic
C001431,2023-12-16,Enterprise,Europe,Outbound,Pro
C001432,2022-10-09,SMB,APAC,Paid Search,Basic
C001433,2022-09-18,SMB,Europe,Organic,Basic
C001434,2024-05-04,SMB,LATAM,Organic,Growth
C001435,2023-05-01,Startup,North America,Organic,Basic
C001436,2022-06-04,Startup,North America,Organic,Basic
C001437,2023-10-12,Mid-Market,APAC,Paid Search,Growth
C001438,2024-09-19,Enterprise,APAC,Partner,Pro
C001439,2023-04-30,Startup,Europe,Referral,Basic
C001440,2025-12-23,SMB,Europe,Organic,Basic
C001441,2025-03-30,SMB,Europe,Outbound,Basic
C001442,2024-02-19,Startup,North America,Organic,Growth
C001443,2025-11-21,Mid-Market,APAC,Referral,Basic
C001444,2023-10-21,Mid-Market,LATAM,Partner,Growth
C001445,2022-08-01,Mid-Market,Europe,Organic,Growth
C001446,2022-02-24,SMB,North America,Outbound,Basic
C001447,2025-11-26,Mid-Market,North America,Organic,Growth
C001448,2025-12-29,Startup,North America,Paid Search,Basic
C001449,2025-01-28,Startup,LATAM,Paid Search,Basic
C001450,2022-06-06,Enterprise,Europe,Outbound,Growth
C001451,2023-03-23,Mid-Market,North America,Paid Search,Pro
C001452,2022-03-04,Enterprise,Europe,Outbound,Pro
C001453,2022-03-19,Enterprise,APAC,Partner,Growth
C001454,2023-01-10,Mid-Market,North America,Partner,Pro
C001455,2024-05-19,Enterprise,Europe,Outbound,Growth
C001456,2022-04-10,SMB,Europe,Paid Search,Pro
C001457,2026-02-05,Startup,North America,Paid Search,Basic
C001458,2023-11-23,Startup,Europe,Referral,Basic
C001459,2023-02-06,Startup,Europe,Referral,Pro
C001460,2024-02-24,Startup,North America,Partner,Basic
C001461,2025-04-16,SMB,North America,Organic,Basic
C001462,2023-04-21,Mid-Market,LATAM,Partner,Pro
C001463,2022-03-14,Mid-Market,North America,Organic,Enterprise
C001464,2022-03-19,Mid-Market,Europe,Paid Search,Growth
C001465,2025-07-19,Startup,Europe,Affiliate,Growth
C001466,2022-06-19,Mid-Market,LATAM,Paid Search,Growth
C001467,2024-08-24,SMB,LATAM,Paid Search,Growth
C001468,2023-08-08,Startup,LATAM,Organic,Basic
C001469,2025-03-27,SMB,Europe,Organic,Growth
C001470,2022-04-03,SMB,Europe,Paid Search,Basic
C001471,2025-09-26,SMB,Europe,Affiliate,Growth
C001472,2024-11-27,Mid-Market,North America,Affiliate,Growth
C001473,2023-11-14,Mid-Market,Europe,Paid Search,Pro
C001474,2022-11-11,Mid-Market,North America,Paid Search,Pro
C001475,2026-01-25,Startup,Europe,Affiliate,Growth
C001476,2023-04-05,Mid-Market,North America,Affiliate,Enterprise
C001477,2024-01-16,Mid-Market,North America,Affiliate,Growth
C001478,2023-08-23,SMB,North America,Organic,Growth
C001479,2022-12-17,Mid-Market,LATAM,Organic,Basic
C001480,2023-09-26,SMB,Europe,Partner,Pro
C001481,2022-08-19,SMB,LATAM,Paid Search,Growth
C001482,2022-01-03,Startup,Europe,Affiliate,Basic
C001483,2023-03-17,SMB,LATAM,Referral,Growth
C001484,2022-06-20,Startup,LATAM,Referral,Growth
C001485,2023-09-23,SMB,North America,Affiliate,Pro
C001486,2025-08-04,Startup,APAC,Referral,Growth
C001487,2022-09-05,Enterprise,North America,Outbound,Pro
C001488,2022-01-02,SMB,Europe,Organic,Growth
C001489,2022-06-18,SMB,LATAM,Partner,Pro
C001490,2024-02-12,SMB,North America,Partner,Growth
C001491,2023-02-22,Enterprise,Europe,Referral,Pro
C001492,2024-01-15,Mid-Market,North America,Organic,Pro
C001493,2022-02-14,Enterprise,North America,Referral,Enterprise
C001494,2023-05-22,SMB,North America,Referral,Growth
C001495,2023-09-16,Startup,North America,Partner,Growth
C001496,2023-10-18,Mid-Market,North America,Outbound,Pro
C001497,2024-04-17,SMB,Europe,Organic,Pro
C001498,2025-04-01,Mid-Market,Europe,Partner,Growth
C001499,2023-12-12,Enterprise,Europe,Organic,Growth
C001500,2025-07-02,SMB,Europe,Outbound,Growth
C001501,2024-03-16,Enterprise,North America,Outbound,Enterprise
C001502,2023-01-31,Mid-Market,North America,Outbound,Pro
C001503,2022-12-15,SMB,LATAM,Outbound,Pro
C001504,2023-05-06,SMB,APAC,Referral,Basic
C001505,2024-06-27,Startup,Europe,Paid Search,Basic
C001506,2023-01-04,Mid-Market,North America,Referral,Pro
C001507,2025-10-21,Startup,LATAM,Affiliate,Pro
C001508,2023-12-31,SMB,APAC,Partner,Growth
C001509,2025-08-05,Mid-Market,Europe,Partner,Growth
C001510,2024-11-04,Startup,North America,Outbound,Basic
C001511,2023-05-22,Startup,North America,Affiliate,Basic
C001512,2022-12-13,Mid-Market,Europe,Outbound,Growth
C001513,2025-02-04,Startup,APAC,Organic,Basic
C001514,2023-05-18,SMB,Europe,Referral,Basic
C001515,2023-01-11,SMB,North America,Referral,Growth
C001516,2025-11-15,SMB,Europe,Partner,Growth
C001517,2024-01-04,SMB,LATAM,Paid Search,Growth
C001518,2022-03-15,Mid-Market,Europe,Referral,Growth
C001519,2024-01-23,Enterprise,LATAM,Outbound,Pro
C001520,2023-12-02,Startup,Europe,Referral,Basic
C001521,2025-08-06,Enterprise,North America,Affiliate,Enterprise
C001522,2024-12-17,Mid-Market,Europe,Outbound,Growth
C001523,2022-10-18,Mid-Market,Europe,Paid Search,Pro
C001524,2022-08-17,Mid-Market,APAC,Referral,Pro
C001525,2024-07-06,Mid-Market,Europe,Organic,Pro
C001526,2022-03-14,Mid-Market,North America,Organic,Growth
C001527,2023-04-30,SMB,Europe,Affiliate,Growth
C001528,2022-07-30,SMB,Europe,Paid Search,Pro
C001529,2022-02-01,SMB,North America,Organic,Basic
C001530,2025-10-28,Startup,LATAM,Outbound,Growth
C001531,2022-05-17,Mid-Market,North America,Paid Search,Growth
C001532,2022-01-15,Startup,North America,Affiliate,Pro
C001533,2025-11-18,SMB,Europe,Paid Search,Growth
C001534,2022-10-14,Startup,North America,Outbound,Basic
C001535,2025-05-26,SMB,Europe,Organic,Pro
C001536,2022-02-17,Mid-Market,Europe,Organic,Pro
C001537,2022-08-22,Mid-Market,Europe,Outbound,Pro
C001538,2022-06-18,SMB,LATAM,Outbound,Basic
C001539,2024-12-09,Startup,LATAM,Paid Search,Basic
C001540,2024-07-31,SMB,LATAM,Organic,Growth
C001541,2023-12-24,SMB,North America,Referral,Growth
C001542,2023-01-03,Mid-Market,North America,Affiliate,Pro
C001543,2022-05-16,Mid-Market,LATAM,Outbound,Growth
C001544,2024-05-15,SMB,Europe,Partner,Growth
C001545,2022-12-17,SMB,Europe,Organic,Basic
C001546,2024-06-16,Enterprise,Europe,Paid Search,Enterprise
C001547,2024-11-10,Mid-Market,LATAM,Affiliate,Basic
C001548,2025-07-15,SMB,North America,Partner,Growth
C001549,2024-01-21,SMB,Europe,Paid Search,Basic
C001550,2022-01-08,Startup,North America,Outbound,Growth
C001551,2023-03-03,Enterprise,Europe,Referral,Pro
C001552,2025-07-21,SMB,Europe,Paid Search,Pro
C001553,2024-03-21,SMB,Europe,Paid Search,Basic
C001554,2024-07-30,Enterprise,North America,Partner,Pro
C001555,2023-11-27,Mid-Market,APAC,Outbound,Pro
C001556,2022-09-05,Startup,LATAM,Paid Search,Basic
C001557,2025-09-24,Startup,Europe,Paid Search,Basic
C001558,2025-03-20,Startup,APAC,Organic,Basic
C001559,2026-02-21,Mid-Market,Europe,Paid Search,Pro
C001560,2025-07-24,Startup,LATAM,Organic,Pro
C001561,2023-03-19,Enterprise,North America,Organic,Growth
C001562,2023-01-22,Enterprise,North America,Partner,Enterprise
C001563,2023-01-13,SMB,North America,Paid Search,Growth
C001564,2025-10-28,Mid-Market,North America,Outbound,Pro
C001565,2024-04-26,SMB,Europe,Affiliate,Growth
C001566,2023-11-22,Startup,North America,Affiliate,Pro
C001567,2026-01-11,Mid-Market,Europe,Referral,Growth
C001568,2024-07-06,Startup,North America,Paid Search,Growth
C001569,2025-10-14,Startup,North America,Outbound,Basic
C001570,2026-02-05,SMB,APAC,Partner,Pro
C001571,2022-05-01,Startup,Europe,Affiliate,Enterprise
C001572,2023-07-04,SMB,APAC,Paid Search,Pro
C001573,2025-01-20,Mid-Market,Europe,Organic,Growth
C001574,2025-05-21,Mid-Market,North America,Paid Search,Pro
C001575,2022-08-14,Mid-Market,Europe,Organic,Basic
C001576,2023-04-29,Enterprise,Europe,Organic,Enterprise
C001577,2024-04-13,SMB,North America,Referral,Basic
C001578,2025-04-29,Enterprise,APAC,Organic,Enterprise
C001579,2022-06-21,SMB,Europe,Partner,Growth
C001580,2024-07-02,SMB,LATAM,Outbound,Basic
C001581,2023-03-27,Enterprise,Europe,Partner,Pro
C001582,2022-11-25,SMB,Europe,Affiliate,Basic
C001583,2024-02-23,Startup,North America,Paid Search,Basic
C001584,2023-09-22,SMB,APAC,Organic,Pro
C001585,2024-08-24,SMB,Europe,Organic,Growth
C001586,2023-04-28,SMB,North America,Outbound,Pro
C001587,2025-06-05,SMB,North America,Paid Search,Pro
C001588,2022-04-29,Enterprise,Europe,Outbound,Pro
C001589,2025-08-03,SMB,APAC,Referral,Growth
C001590,2022-02-15,SMB,APAC,Affiliate,Growth
C001591,2025-01-23,SMB,LATAM,Affiliate,Basic
C001592,2023-06-11,Mid-Market,APAC,Outbound,Pro
C001593,2023-08-06,Startup,LATAM,Organic,Growth
C001594,2022-01-29,Startup,North America,Outbound,Growth
C001595,2024-12-03,SMB,Europe,Partner,Growth
C001596,2022-09-09,Mid-Market,North America,Outbound,Basic
C001597,2024-09-28,Mid-Market,North America,Paid Search,Pro
C001598,2025-01-07,Mid-Market,Europe,Paid Search,Growth
C001599,2025-07-08,Mid-Market,North America,Referral,Pro
C001600,2024-12-12,SMB,APAC,Affiliate,Basic
C001601,2023-04-04,Startup,APAC,Referral,Basic
C001602,2025-01-27,Startup,North America,Paid Search,Basic
C001603,2025-06-09,Startup,LATAM,Paid Search,Basic
C001604,2023-04-28,SMB,Europe,Affiliate,Growth
C001605,2022-07-08,SMB,North America,Paid Search,Basic
C001606,2025-09-14,SMB,North America,Paid Search,Growth
C001607,2022-08-13,Mid-Market,North America,Partner,Enterprise
C001608,2024-06-21,SMB,North America,Paid Search,Basic
C001609,2022-12-26,Mid-Market,North America,Paid Search,Growth
C001610,2022-07-11,Mid-Market,North America,Paid Search,Pro
C001611,2025-03-26,SMB,North America,Affiliate,Growth
C001612,2022-08-07,SMB,APAC,Paid Search,Pro
C001613,2024-10-15,Mid-Market,North America,Organic,Growth
C001614,2024-11-19,Mid-Market,North America,Paid Search,Growth
C001615,2022-04-02,SMB,Europe,Organic,Basic
C001616,2022-09-20,SMB,North America,Organic,Basic
C001617,2025-04-22,Mid-Market,Europe,Outbound,Pro
C001618,2024-02-11,Mid-Market,North America,Partner,Pro
C001619,2022-07-04,Startup,Europe,Paid Search,Basic
C001620,2026-02-16,SMB,Europe,Outbound,Pro
C001621,2023-02-07,Enterprise,Europe,Referral,Pro
C001622,2022-01-07,Startup,Europe,Organic,Basic
C001623,2025-11-05,Enterprise,Europe,Organic,Enterprise
C001624,2022-01-26,SMB,North America,Referral,Pro
C001625,2024-04-21,SMB,North America,Affiliate,Growth
C001626,2026-02-18,SMB,Europe,Affiliate,Basic
C001627,2024-05-28,Startup,North America,Paid Search,Basic
C001628,2024-06-07,Enterprise,North America,Referral,Pro
C001629,2023-08-14,SMB,Europe,Paid Search,Pro
C001630,2022-07-12,Enterprise,North America,Organic,Pro
C001631,2024-05-20,SMB,North America,Paid Search,Growth
C001632,2025-09-25,Enterprise,Europe,Paid Search,Pro
C001633,2022-05-19,Enterprise,Europe,Organic,Pro
C001634,2025-08-31,Mid-Market,LATAM,Outbound,Growth
C001635,2023-09-23,SMB,APAC,Affiliate,Growth
C001636,2024-03-26,Mid-Market,APAC,Referral,Pro
C001637,2022-09-09,SMB,Europe,Paid Search,Enterprise
C001638,2024-08-03,Enterprise,North America,Paid Search,Enterprise
C001639,2022-10-05,SMB,Europe,Organic,Growth
C001640,2023-02-20,SMB,Europe,Organic,Basic
C001641,2025-01-01,Startup,Europe,Paid Search,Pro
C001642,2022-03-18,Mid-Market,North America,Outbound,Enterprise
C001643,2023-11-11,Enterprise,North America,Partner,Enterprise
C001644,2024-06-22,Startup,North America,Paid Search,Basic
C001645,2022-07-20,Mid-Market,North America,Paid Search,Growth
C001646,2023-03-25,Enterprise,North America,Partner,Enterprise
C001647,2023-06-07,Startup,APAC,Organic,Basic
C001648,2024-10-05,Startup,North America,Paid Search,Basic
C001649,2026-01-24,Mid-Market,Europe,Outbound,Growth
C001650,2025-06-25,Mid-Market,APAC,Outbound,Pro
C001651,2022-10-16,Startup,North America,Outbound,Basic
C001652,2022-01-28,Mid-Market,Europe,Organic,Pro
C001653,2022-03-20,SMB,Europe,Paid Search,Growth
C001654,2024-06-24,Enterprise,North America,Paid Search,Pro
C001655,2022-08-26,Enterprise,Europe,Organic,Growth
C001656,2022-12-18,Mid-Market,LATAM,Organic,Enterprise
C001657,2025-07-12,SMB,LATAM,Affiliate,Growth
C001658,2025-08-21,SMB,LATAM,Paid Search,Growth
C001659,2025-06-29,SMB,APAC,Paid Search,Growth
C001660,2023-01-21,Startup,North America,Referral,Basic
C001661,2024-07-30,Mid-Market,LATAM,Partner,Pro
C001662,2024-07-17,Startup,Europe,Organic,Basic
C001663,2022-10-09,SMB,Europe,Organic,Pro
C001664,2024-04-21,Startup,LATAM,Paid Search,Basic
C001665,2024-03-09,SMB,LATAM,Referral,Enterprise
C001666,2023-08-26,SMB,APAC,Outbound,Growth
C001667,2025-02-16,Mid-Market,North America,Partner,Basic
C001668,2024-10-26,Mid-Market,Europe,Organic,Pro
C001669,2024-03-20,Startup,North America,Organic,Basic
C001670,2025-01-08,Enterprise,Europe,Outbound,Enterprise
C001671,2025-03-05,Enterprise,LATAM,Organic,Enterprise
C001672,2024-05-11,SMB,LATAM,Organic,Growth
C001673,2023-02-11,Mid-Market,Europe,Partner,Growth
C001674,2025-02-26,SMB,Europe,Referral,Enterprise
C001675,2024-12-26,Startup,North America,Paid Search,Growth
C001676,2026-02-03,SMB,North America,Paid Search,Growth
C001677,2022-08-16,Startup,North America,Organic,Basic
C001678,2023-09-30,Enterprise,APAC,Outbound,Pro
C001679,2025-11-05,Enterprise,North America,Partner,Enterprise
C001680,2024-02-22,Mid-Market,APAC,Paid Search,Pro
C001681,2025-12-03,Mid-Market,North America,Organic,Pro
C001682,2022-01-19,Mid-Market,LATAM,Paid Search,Pro
C001683,2022-02-23,Enterprise,Europe,Referral,Pro
C001684,2025-04-24,SMB,Europe,Paid Search,Growth
C001685,2023-06-29,Startup,Europe,Partner,Growth
C001686,2024-03-01,Mid-Market,LATAM,Outbound,Growth
C001687,2023-10-13,SMB,APAC,Referral,Pro
C001688,2023-09-13,SMB,Europe,Outbound,Basic
C001689,2025-11-29,Startup,North America,Outbound,Growth
C001690,2022-05-23,Mid-Market,North America,Partner,Enterprise
C001691,2025-03-19,SMB,LATAM,Referral,Growth
C001692,2025-09-14,SMB,Europe,Partner,Basic
C001693,2024-09-26,Startup,Europe,Outbound,Growth
C001694,2023-08-24,SMB,Europe,Paid Search,Basic
C001695,2022-09-01,Enterprise,North America,Partner,Growth
C001696,2024-11-03,SMB,LATAM,Organic,Pro
C001697,2023-12-14,Mid-Market,LATAM,Outbound,Pro
C001698,2022-08-16,Mid-Market,LATAM,Organic,Basic
C001699,2023-07-01,SMB,LATAM,Organic,Pro
C001700,2026-01-01,Mid-Market,APAC,Referral,Growth
C001701,2023-02-08,Mid-Market,Europe,Partner,Enterprise
C001702,2022-09-29,Mid-Market,APAC,Outbound,Pro
C001703,2024-11-02,Startup,North America,Affiliate,Pro
C001704,2022-10-31,Startup,Europe,Referral,Growth
C001705,2025-10-30,Enterprise,LATAM,Partner,Enterprise
C001706,2025-07-29,Mid-Market,Europe,Outbound,Pro
C001707,2026-02-03,Enterprise,North America,Partner,Pro
C001708,2025-10-19,Enterprise,Europe,Organic,Pro
C001709,2023-01-06,Startup,North America,Paid Search,Growth
C001710,2022-11-19,Mid-Market,APAC,Paid Search,Growth
C001711,2023-06-05,SMB,North America,Outbound,Pro
C001712,2023-12-16,Mid-Market,North America,Paid Search,Growth
C001713,2025-08-30,Startup,Europe,Organic,Pro
C001714,2025-01-19,SMB,Europe,Paid Search,Growth
C001715,2024-09-06,Mid-Market,North America,Referral,Pro
C001716,2025-08-28,Mid-Market,Europe,Outbound,Enterprise
C001717,2024-09-08,Mid-Market,Europe,Partner,Growth
C001718,2023-07-31,SMB,North America,Organic,Growth
C001719,2023-09-20,SMB,Europe,Paid Search,Basic
C001720,2024-02-25,Enterprise,Europe,Referral,Enterprise
C001721,2022-05-15,SMB,LATAM,Referral,Pro
C001722,2025-02-01,SMB,North America,Paid Search,Basic
C001723,2024-09-19,Mid-Market,North America,Affiliate,Basic
C001724,2025-01-16,SMB,APAC,Affiliate,Growth
C001725,2024-03-22,Mid-Market,Europe,Partner,Growth
C001726,2025-04-05,SMB,North America,Organic,Pro
C001727,2025-12-14,Mid-Market,LATAM,Partner,Growth
C001728,2024-05-16,Enterprise,North America,Partner,Enterprise
C001729,2023-11-07,Enterprise,LATAM,Organic,Enterprise
C001730,2022-06-09,Mid-Market,LATAM,Outbound,Enterprise
C001731,2025-03-29,SMB,APAC,Outbound,Growth
C001732,2025-10-06,Mid-Market,APAC,Organic,Growth
C001733,2024-11-29,Mid-Market,North America,Outbound,Pro
C001734,2025-08-08,Mid-Market,LATAM,Paid Search,Pro
C001735,2025-08-02,Mid-Market,North America,Referral,Enterprise
C001736,2025-04-28,Mid-Market,Europe,Paid Search,Growth
C001737,2024-02-04,Mid-Market,Europe,Organic,Basic
C001738,2022-06-01,Mid-Market,North America,Organic,Enterprise
