payment_id,customer_id,payment_date,amount,payment_status
PAY00006005,C000368,2024-07-10,46.66,paid
PAY00006006,C000368,2024-08-10,46.35,paid
PAY00006007,C000368,2024-09-10,44.18,paid
PAY00006008,C000368,2024-10-10,45.98,paid
PAY00006009,C000368,2024-11-10,46.1,paid
PAY00006010,C000368,2024-12-10,45.23,paid
PAY00006011,C000368,2025-01-10,45.51,paid
PAY00006012,C000368,2025-02-10,46.29,paid
PAY00006013,C000368,2025-03-10,45.63,paid
PAY00006014,C000368,2025-04-10,43.27,paid
PAY00006015,C000368,2025-05-10,44.58,paid
PAY00006016,C000368,2025-06-10,44.99,paid
PAY00006017,C000368,2025-07-10,44.61,paid
PAY00006018,C000368,2025-08-10,46.43,paid
PAY00006019,C000368,2025-09-10,45.93,failed
PAY00006020,C000368,2025-10-10,44.04,paid
PAY00006021,C000368,2025-11-10,45.91,failed
PAY00006022,C000369,2022-02-06,222.27,paid
PAY00006023,C000369,2022-05-06,216.13,paid
PAY00006024,C000369,2022-08-06,218.95,paid
PAY00006025,C000369,2022-11-06,217.76,paid
PAY00006026,C000369,2023-02-06,211.5,paid
PAY00006027,C000369,2023-05-06,219.34,failed
PAY00006028,C000369,2023-08-06,214.4,paid
PAY00006029,C000369,2023-11-06,224.99,paid
PAY00006030,C000369,2024-02-06,211.2,paid
PAY00006031,C000369,2024-05-06,217.16,failed
PAY00006032,C000369,2024-08-06,222.6,paid
PAY00006033,C000369,2024-11-06,215.02,paid
PAY00006034,C000369,2025-02-06,219.23,paid
PAY00006035,C000369,2025-05-06,234.69,paid
PAY00006036,C000369,2025-08-06,222.16,paid
PAY00006037,C000369,2025-11-06,219.52,failed
PAY00006038,C000370,2025-03-23,30141.76,paid
PAY00006039,C000371,2023-06-04,163.57,paid
PAY00006040,C000371,2023-07-04,158.32,paid
PAY00006041,C000371,2023-08-04,163.02,paid
PAY00006042,C000371,2023-09-04,170.41,paid
PAY00006043,C000371,2023-10-04,166.57,paid
PAY00006044,C000371,2023-11-04,160.55,paid
PAY00006045,C000371,2023-12-04,161.0,paid
PAY00006046,C000371,2024-01-04,170.77,paid
PAY00006047,C000371,2024-02-04,161.6,paid
PAY00006048,C000371,2024-03-04,160.08,paid
PAY00006049,C000371,2024-04-04,158.43,paid
PAY00006050,C000371,2024-05-04,162.36,paid
PAY00006051,C000371,2024-06-04,159.84,paid
PAY00006052,C000371,2024-07-04,162.19,paid
PAY00006053,C000371,2024-08-04,163.24,paid
PAY00006054,C000371,2024-09-04,167.14,paid
PAY00006055,C000371,2024-10-04,160.92,paid
PAY00006056,C000371,2024-11-04,153.73,paid
PAY00006057,C000371,2024-12-04,160.72,paid
PAY00006058,C000371,2025-01-04,160.77,paid
PAY00006059,C000371,2025-02-04,160.45,paid
PAY00006060,C000371,2025-03-04,161.43,paid
PAY00006061,C000371,2025-04-04,154.82,paid
PAY00006062,C000371,2025-05-04,157.31,paid
PAY00006063,C000371,2025-06-04,160.28,paid
PAY00006064,C000371,2025-07-04,165.32,paid
PAY00006065,C000371,2025-08-04,161.69,paid
PAY00006066,C000371,2025-09-04,163.9,paid
PAY00006067,C000371,2025-10-04,156.82,paid
PAY00006068,C000371,2025-11-04,158.86,paid
PAY00006069,C000371,2025-12-04,150.55,failed
PAY00006070,C000371,2026-01-04,154.34,failed
PAY00006071,C000371,2026-02-04,169.9,paid
PAY00006072,C000372,2024-10-02,1905.58,paid
PAY00006073,C000372,2025-10-02,1922.11,paid
PAY00006074,C000373,2023-09-17,1570.4,paid
PAY00006075,C000373,2024-09-17,1632.94,paid
PAY00006076,C000373,2025-09-17,1730.79,failed
PAY00006077,C000374,2023-08-04,126.96,paid
PAY00006078,C000374,2023-09-04,130.54,paid
PAY00006079,C000374,2023-10-04,128.82,paid
PAY00006080,C000374,2023-11-04,129.47,paid
PAY00006081,C000374,2023-12-04,126.28,paid
PAY00006082,C000374,2024-01-04,128.92,paid
PAY00006083,C000374,2024-02-04,133.03,paid
PAY00006084,C000374,2024-03-04,130.51,paid
PAY00006085,C000374,2024-04-04,132.13,paid
PAY00006086,C000374,2024-05-04,127.28,paid
PAY00006087,C000374,2024-06-04,133.45,paid
PAY00006088,C000374,2024-07-04,130.73,paid
PAY00006089,C000374,2024-08-04,129.54,paid
PAY00006090,C000374,2024-09-04,129.97,paid
PAY00006091,C000374,2024-10-04,131.14,paid
PAY00006092,C000374,2024-11-04,131.01,paid
PAY00006093,C000374,2024-12-04,135.41,paid
PAY00006094,C000374,2025-01-04,131.27,paid
PAY00006095,C000374,2025-02-04,131.15,paid
PAY00006096,C000374,2025-03-04,130.37,failed
PAY00006097,C000374,2025-04-04,131.8,paid
PAY00006098,C000374,2025-05-04,133.8,paid
PAY00006099,C000374,2025-06-04,125.0,paid
PAY00006100,C000374,2025-07-04,124.68,paid
PAY00006101,C000374,2025-08-04,130.24,paid
PAY00006102,C000374,2025-09-04,128.39,paid
PAY00006103,C000374,2025-10-04,130.97,paid
PAY00006104,C000374,2025-11-04,131.05,paid
PAY00006105,C000374,2025-12-04,130.2,paid
PAY00006106,C000374,2026-01-04,134.74,paid
PAY00006107,C000374,2026-02-04,128.09,paid
PAY00006108,C000375,2025-09-11,922.27,paid
PAY00006109,C000375,2025-12-11,973.06,paid
PAY00006110,C000376,2022-06-01,83.2,paid
PAY00006111,C000376,2022-07-01,85.26,paid
PAY00006112,C000376,2022-08-01,85.04,paid
PAY00006113,C000376,2022-09-01,86.82,paid
PAY00006114,C000376,2022-10-01,85.64,paid
PAY00006115,C000376,2022-11-01,82.93,paid
PAY00006116,C000376,2022-12-01,84.72,paid
PAY00006117,C000376,2023-01-01,84.48,paid
PAY00006118,C000376,2023-02-01,87.23,paid
PAY00006119,C000376,2023-03-01,89.05,paid
PAY00006120,C000376,2023-04-01,88.38,paid
PAY00006121,C000376,2023-05-01,85.58,paid
PAY00006122,C000376,2023-06-01,87.9,paid
PAY00006123,C000376,2023-07-01,87.94,paid
PAY00006124,C000376,2023-08-01,89.59,paid
PAY00006125,C000376,2023-09-01,79.38,paid
PAY00006126,C000376,2023-10-01,84.94,paid
PAY00006127,C000376,2023-11-01,87.12,paid
PAY00006128,C000376,2023-12-01,84.3,paid
PAY00006129,C000376,2024-01-01,83.0,paid
PAY00006130,C000376,2024-02-01,83.42,paid
PAY00006131,C000376,2024-03-01,86.54,paid
PAY00006132,C000376,2024-04-01,84.48,paid
PAY00006133,C000376,2024-05-01,83.46,paid
PAY00006134,C000376,2024-06-01,89.12,paid
PAY00006135,C000376,2024-07-01,86.5,paid
PAY00006136,C000376,2024-08-01,88.69,paid
PAY00006137,C000376,2024-09-01,84.99,paid
PAY00006138,C000376,2024-10-01,87.6,paid
PAY00006139,C000376,2024-11-01,83.8,paid
PAY00006140,C000376,2024-12-01,84.47,paid
PAY00006141,C000376,2025-01-01,84.91,failed
PAY00006142,C000376,2025-02-01,84.51,paid
PAY00006143,C000376,2025-03-01,83.33,paid
PAY00006144,C000377,2025-02-06,119.13,paid
PAY00006145,C000377,2025-03-06,116.24,paid
PAY00006146,C000377,2025-04-06,120.89,paid
PAY00006147,C000377,2025-05-06,124.08,paid
PAY00006148,C000377,2025-06-06,118.57,paid
PAY00006149,C000377,2025-07-06,120.17,paid
PAY00006150,C000377,2025-08-06,123.76,paid
PAY00006151,C000377,2025-09-06,125.51,paid
PAY00006152,C000377,2025-10-06,123.5,paid
PAY00006153,C000377,2025-11-06,120.97,paid
PAY00006154,C000377,2025-12-06,122.28,paid
PAY00006155,C000377,2026-01-06,122.57,paid
PAY00006156,C000377,2026-02-06,122.34,paid
PAY00006157,C000378,2025-02-19,81.28,paid
PAY00006158,C000378,2025-03-19,84.17,paid
PAY00006159,C000378,2025-04-19,84.81,paid
PAY00006160,C000378,2025-05-19,78.04,paid
PAY00006161,C000378,2025-06-19,81.73,paid
PAY00006162,C000378,2025-07-19,83.43,paid
PAY00006163,C000378,2025-08-19,82.97,paid
PAY00006164,C000378,2025-09-19,83.47,paid
PAY00006165,C000378,2025-10-19,80.45,failed
PAY00006166,C000378,2025-11-19,77.96,failed
PAY00006167,C000378,2025-12-19,82.81,paid
PAY00006168,C000379,2023-08-05,135.88,paid
PAY00006169,C000379,2023-11-05,139.87,paid
PAY00006170,C000379,2024-02-05,137.72,paid
PAY00006171,C000379,2024-05-05,128.83,paid
PAY00006172,C000379,2024-08-05,137.8,paid
PAY00006173,C000379,2024-11-05,140.95,paid
PAY00006174,C000379,2025-02-05,139.73,paid
PAY00006175,C000379,2025-05-05,137.73,paid
PAY00006176,C000379,2025-08-05,134.49,failed
PAY00006177,C000379,2025-11-05,135.52,paid
PAY00006178,C000379,2026-02-05,135.43,paid
PAY00006179,C000380,2023-02-05,424.13,paid
PAY00006180,C000380,2023-05-05,423.43,paid
PAY00006181,C000380,2023-08-05,418.17,paid
PAY00006182,C000380,2023-11-05,427.51,paid
PAY00006183,C000380,2024-02-05,410.05,paid
PAY00006184,C000380,2024-05-05,426.54,paid
PAY00006185,C000380,2024-08-05,434.46,paid
PAY00006186,C000380,2024-11-05,430.82,paid
PAY00006187,C000380,2025-02-05,426.64,paid
PAY00006188,C000380,2025-05-05,412.08,paid
PAY00006189,C000380,2025-08-05,420.77,paid
PAY00006190,C000380,2025-11-05,432.37,paid
PAY00006191,C000381,2022-01-19,47.33,paid
PAY00006192,C000381,2022-02-19,46.91,paid
PAY00006193,C000381,2022-03-19,47.32,paid
PAY00006194,C000381,2022-04-19,48.89,paid
PAY00006195,C000381,2022-05-19,48.05,paid
PAY00006196,C000381,2022-06-19,48.64,paid
PAY00006197,C000381,2022-07-19,47.98,paid
PAY00006198,C000381,2022-08-19,46.4,paid
PAY00006199,C000381,2022-09-19,45.53,paid
PAY00006200,C000381,2022-10-19,46.37,paid
PAY00006201,C000381,2022-11-19,46.86,paid
PAY00006202,C000381,2022-12-19,47.9,failed
PAY00006203,C000381,2023-01-19,47.67,paid
PAY00006204,C000381,2023-02-19,45.77,paid
PAY00006205,C000381,2023-03-19,46.94,paid
PAY00006206,C000381,2023-04-19,48.25,paid
PAY00006207,C000381,2023-05-19,45.81,paid
PAY00006208,C000381,2023-06-19,46.56,paid
PAY00006209,C000381,2023-07-19,46.33,paid
PAY00006210,C000381,2023-08-19,47.77,paid
PAY00006211,C000381,2023-09-19,48.7,paid
PAY00006212,C000381,2023-10-19,46.25,paid
PAY00006213,C000381,2023-11-19,46.0,paid
PAY00006214,C000381,2023-12-19,45.27,paid
PAY00006215,C000381,2024-01-19,46.79,paid
PAY00006216,C000381,2024-02-19,47.85,paid
PAY00006217,C000381,2024-03-19,44.84,paid
PAY00006218,C000381,2024-04-19,46.63,paid
PAY00006219,C000381,2024-05-19,47.14,paid
PAY00006220,C000381,2024-06-19,47.66,paid
PAY00006221,C000381,2024-07-19,47.08,paid
PAY00006222,C000381,2024-08-19,45.46,paid
PAY00006223,C000381,2024-09-19,46.05,paid
PAY00006224,C000381,2024-10-19,48.39,paid
PAY00006225,C000381,2024-11-19,47.48,paid
PAY00006226,C000381,2024-12-19,46.23,paid
PAY00006227,C000381,2025-01-19,46.61,paid
PAY00006228,C000381,2025-02-19,45.64,paid
PAY00006229,C000381,2025-03-19,44.71,paid
PAY00006230,C000381,2025-04-19,46.7,paid
PAY00006231,C000381,2025-05-19,45.96,paid
PAY00006232,C000381,2025-06-19,47.18,paid
PAY00006233,C000381,2025-07-19,49.02,paid
PAY00006234,C000381,2025-08-19,47.11,paid
PAY00006235,C000381,2025-09-19,47.11,paid
PAY00006236,C000381,2025-10-19,47.83,paid
PAY00006237,C000381,2025-11-19,45.25,failed
PAY00006238,C000381,2025-12-19,47.33,failed
PAY00006239,C000382,2025-11-30,758.55,paid
PAY00006240,C000382,2025-12-30,794.8,paid
PAY00006241,C000382,2026-01-30,783.23,paid
PAY00006242,C000382,2026-02-28,754.22,paid
PAY00006243,C000383,2025-12-25,10182.19,paid
PAY00006244,C000384,2023-01-11,5797.17,paid
PAY00006245,C000384,2024-01-11,5994.12,paid
PAY00006246,C000384,2025-01-11,6023.53,paid
PAY00006247,C000384,2026-01-11,5981.58,paid
PAY00006248,C000385,2022-02-18,54.73,paid
PAY00006249,C000385,2022-03-18,53.98,paid
PAY00006250,C000385,2022-04-18,53.57,paid
PAY00006251,C000385,2022-05-18,52.28,paid
PAY00006252,C000385,2022-06-18,54.11,paid
PAY00006253,C000385,2022-07-18,53.6,paid
PAY00006254,C000385,2022-08-18,52.71,paid
PAY00006255,C000385,2022-09-18,53.73,paid
PAY00006256,C000385,2022-10-18,53.99,paid
PAY00006257,C000385,2022-11-18,51.93,paid
PAY00006258,C000385,2022-12-18,55.11,paid
PAY00006259,C000385,2023-01-18,53.2,paid
PAY00006260,C000385,2023-02-18,54.05,paid
PAY00006261,C000385,2023-03-18,53.09,paid
PAY00006262,C000385,2023-04-18,53.85,paid
PAY00006263,C000385,2023-05-18,52.89,paid
PAY00006264,C000385,2023-06-18,53.0,paid
PAY00006265,C000385,2023-07-18,52.87,paid
PAY00006266,C000385,2023-08-18,53.55,paid
PAY00006267,C000385,2023-09-18,54.32,paid
PAY00006268,C000385,2023-10-18,54.35,paid
PAY00006269,C000385,2023-11-18,54.27,paid
PAY00006270,C000385,2023-12-18,53.68,paid
PAY00006271,C000385,2024-01-18,52.73,paid
PAY00006272,C000385,2024-02-18,50.42,paid
PAY00006273,C000385,2024-03-18,54.29,paid
PAY00006274,C000385,2024-04-18,53.54,paid
PAY00006275,C000385,2024-05-18,52.56,paid
PAY00006276,C000385,2024-06-18,50.51,paid
PAY00006277,C000385,2024-07-18,53.18,paid
PAY00006278,C000385,2024-08-18,54.46,paid
PAY00006279,C000385,2024-09-18,52.0,paid
PAY00006280,C000385,2024-10-18,55.19,paid
PAY00006281,C000385,2024-11-18,56.21,paid
PAY00006282,C000385,2024-12-18,52.74,paid
PAY00006283,C000385,2025-01-18,52.9,paid
PAY00006284,C000385,2025-02-18,53.11,paid
PAY00006285,C000385,2025-03-18,52.69,paid
PAY00006286,C000385,2025-04-18,55.69,paid
PAY00006287,C000385,2025-05-18,53.1,paid
PAY00006288,C000385,2025-06-18,55.83,paid
PAY00006289,C000385,2025-07-18,51.88,paid
PAY00006290,C000385,2025-08-18,53.62,paid
PAY00006291,C000385,2025-09-18,52.31,paid
PAY00006292,C000385,2025-10-18,51.58,paid
PAY00006293,C000385,2025-11-18,52.46,paid
PAY00006294,C000385,2025-12-18,52.58,paid
PAY00006295,C000385,2026-01-18,53.11,paid
PAY00006296,C000385,2026-02-18,51.21,paid
PAY00006297,C000386,2022-07-09,2055.18,paid
PAY00006298,C000386,2023-07-09,1989.81,paid
PAY00006299,C000386,2024-07-09,2004.14,paid
PAY00006300,C000386,2025-07-09,1978.77,paid
PAY00006301,C000387,2022-04-24,63.18,paid
PAY00006302,C000387,2022-05-24,60.87,paid
PAY00006303,C000387,2022-06-24,61.56,paid
PAY00006304,C000387,2022-07-24,60.09,paid
PAY00006305,C000387,2022-08-24,61.25,paid
PAY00006306,C000387,2022-09-24,61.43,paid
PAY00006307,C000387,2022-10-24,60.21,paid
PAY00006308,C000387,2022-11-24,61.89,paid
PAY00006309,C000387,2022-12-24,62.03,paid
PAY00006310,C000387,2023-01-24,62.39,paid
PAY00006311,C000387,2023-02-24,61.99,paid
PAY00006312,C000387,2023-03-24,61.3,paid
PAY00006313,C000387,2023-04-24,62.68,paid
PAY00006314,C000387,2023-05-24,61.55,paid
PAY00006315,C000387,2023-06-24,58.6,paid
PAY00006316,C000387,2023-07-24,59.45,paid
PAY00006317,C000387,2023-08-24,60.06,paid
PAY00006318,C000387,2023-09-24,60.38,paid
PAY00006319,C000387,2023-10-24,61.9,paid
PAY00006320,C000387,2023-11-24,63.25,paid
PAY00006321,C000387,2023-12-24,62.17,paid
PAY00006322,C000387,2024-01-24,61.82,paid
PAY00006323,C000387,2024-02-24,58.9,paid
PAY00006324,C000387,2024-03-24,58.15,paid
PAY00006325,C000387,2024-04-24,63.49,paid
PAY00006326,C000387,2024-05-24,60.79,paid
PAY00006327,C000387,2024-06-24,61.93,paid
PAY00006328,C000387,2024-07-24,62.11,paid
PAY00006329,C000387,2024-08-24,64.61,paid
PAY00006330,C000387,2024-09-24,63.99,paid
PAY00006331,C000387,2024-10-24,64.96,paid
PAY00006332,C000387,2024-11-24,62.38,paid
PAY00006333,C000387,2024-12-24,63.68,paid
PAY00006334,C000387,2025-01-24,59.79,paid
PAY00006335,C000387,2025-02-24,64.65,paid
PAY00006336,C000387,2025-03-24,62.64,paid
PAY00006337,C000387,2025-04-24,61.01,paid
PAY00006338,C000387,2025-05-24,62.81,paid
PAY00006339,C000387,2025-06-24,63.27,paid
PAY00006340,C000387,2025-07-24,62.23,paid
PAY00006341,C000387,2025-08-24,57.64,paid
PAY00006342,C000387,2025-09-24,63.37,failed
PAY00006343,C000387,2025-10-24,61.34,failed
PAY00006344,C000387,2025-11-24,62.23,failed
PAY00006345,C000388,2025-06-27,460.62,paid
PAY00006346,C000388,2025-07-27,468.4,paid
PAY00006347,C000388,2025-08-27,466.26,paid
PAY00006348,C000388,2025-09-27,458.62,paid
PAY00006349,C000388,2025-10-27,449.74,paid
PAY00006350,C000388,2025-11-27,468.78,paid
PAY00006351,C000388,2025-12-27,461.24,failed
PAY00006352,C000388,2026-01-27,474.01,paid
PAY00006353,C000389,2025-09-28,1943.94,paid
PAY00006354,C000389,2025-12-28,2008.06,paid
PAY00006355,C000390,2022-08-24,1259.48,paid
PAY00006356,C000390,2022-11-24,1347.06,paid
PAY00006357,C000390,2023-02-24,1405.13,paid
PAY00006358,C000390,2023-05-24,1374.79,paid
PAY00006359,C000390,2023-08-24,1380.34,paid
PAY00006360,C000390,2023-11-24,1369.67,paid
PAY00006361,C000390,2024-02-24,1398.58,paid
PAY00006362,C000390,2024-05-24,1369.46,paid
PAY00006363,C000390,2024-08-24,1368.49,paid
PAY00006364,C000390,2024-11-24,1333.49,paid
PAY00006365,C000390,2025-02-24,1338.41,paid
PAY00006366,C000390,2025-05-24,1375.12,paid
PAY00006367,C000390,2025-08-24,1352.17,paid
PAY00006368,C000390,2025-11-24,1316.96,paid
PAY00006369,C000390,2026-02-24,1348.95,paid
PAY00006370,C000391,2025-02-12,11729.04,paid
PAY00006371,C000391,2026-02-12,11556.97,paid
PAY00006372,C000392,2022-10-03,160.62,paid
PAY00006373,C000392,2022-11-03,162.9,paid
PAY00006374,C000392,2022-12-03,166.8,paid
PAY00006375,C000392,2023-01-03,159.25,paid
PAY00006376,C000392,2023-02-03,158.92,paid
PAY00006377,C000392,2023-03-03,163.76,paid
PAY00006378,C000392,2023-04-03,161.23,paid
PAY00006379,C000392,2023-05-03,163.75,paid
PAY00006380,C000392,2023-06-03,163.14,paid
PAY00006381,C000392,2023-07-03,163.74,paid
PAY00006382,C000392,2023-08-03,170.05,paid
PAY00006383,C000392,2023-09-03,158.18,paid
PAY00006384,C000392,2023-10-03,165.67,paid
PAY00006385,C000392,2023-11-03,164.71,paid
PAY00006386,C000392,2023-12-03,165.47,paid
PAY00006387,C000392,2024-01-03,156.02,paid
PAY00006388,C000392,2024-02-03,166.11,paid
PAY00006389,C000392,2024-03-03,162.07,paid
PAY00006390,C000392,2024-04-03,163.58,paid
PAY00006391,C000392,2024-05-03,162.55,paid
PAY00006392,C000392,2024-06-03,159.71,paid
PAY00006393,C000392,2024-07-03,162.2,paid
PAY00006394,C000392,2024-08-03,163.13,paid
PAY00006395,C000392,2024-09-03,165.08,paid
PAY00006396,C000392,2024-10-03,164.38,paid
PAY00006397,C000392,2024-11-03,162.69,paid
PAY00006398,C000392,2024-12-03,163.3,paid
PAY00006399,C000392,2025-01-03,163.25,paid
PAY00006400,C000392,2025-02-03,164.97,paid
PAY00006401,C000392,2025-03-03,166.07,paid
PAY00006402,C000392,2025-04-03,166.49,paid
PAY00006403,C000392,2025-05-03,161.73,paid
PAY00006404,C000392,2025-06-03,153.17,paid
PAY00006405,C000392,2025-07-03,162.06,failed
PAY00006406,C000392,2025-08-03,161.38,paid
PAY00006407,C000393,2023-07-23,81.1,paid
PAY00006408,C000393,2023-08-23,85.17,paid
PAY00006409,C000393,2023-09-23,80.37,paid
PAY00006410,C000393,2023-10-23,82.24,paid
PAY00006411,C000393,2023-11-23,82.29,paid
PAY00006412,C000393,2023-12-23,81.78,paid
PAY00006413,C000393,2024-01-23,77.45,paid
PAY00006414,C000393,2024-02-23,80.91,paid
PAY00006415,C000393,2024-03-23,81.97,paid
PAY00006416,C000393,2024-04-23,79.64,paid
PAY00006417,C000393,2024-05-23,77.74,paid
PAY00006418,C000393,2024-06-23,82.02,paid
PAY00006419,C000393,2024-07-23,82.63,paid
PAY00006420,C000393,2024-08-23,80.78,paid
PAY00006421,C000393,2024-09-23,80.05,paid
PAY00006422,C000393,2024-10-23,83.78,failed
PAY00006423,C000393,2024-11-23,82.7,paid
PAY00006424,C000393,2024-12-23,79.05,paid
PAY00006425,C000393,2025-01-23,81.34,paid
PAY00006426,C000393,2025-02-23,79.26,paid
PAY00006427,C000393,2025-03-23,80.43,paid
PAY00006428,C000393,2025-04-23,83.42,paid
PAY00006429,C000393,2025-05-23,83.44,paid
PAY00006430,C000393,2025-06-23,79.99,paid
PAY00006431,C000393,2025-07-23,82.17,paid
PAY00006432,C000393,2025-08-23,79.1,paid
PAY00006433,C000393,2025-09-23,85.07,paid
PAY00006434,C000393,2025-10-23,77.72,paid
PAY00006435,C000393,2025-11-23,80.36,paid
PAY00006436,C000393,2025-12-23,82.17,paid
PAY00006437,C000393,2026-01-23,79.39,paid
PAY00006438,C000393,2026-02-23,79.07,paid
PAY00006439,C000394,2024-06-30,206.61,paid
PAY00006440,C000394,2024-07-30,203.63,paid
PAY00006441,C000394,2024-08-30,197.69,paid
PAY00006442,C000394,2024-09-30,206.6,paid
PAY00006443,C000394,2024-10-30,209.44,paid
PAY00006444,C000394,2024-11-30,205.75,paid
PAY00006445,C000394,2024-12-30,206.46,paid
PAY00006446,C000394,2025-01-30,208.66,paid
PAY00006447,C000394,2025-02-28,215.13,paid
PAY00006448,C000394,2025-03-28,204.79,paid
PAY00006449,C000394,2025-04-28,208.29,paid
PAY00006450,C000394,2025-05-28,206.5,paid
PAY00006451,C000394,2025-06-28,201.46,paid
PAY00006452,C000394,2025-07-28,210.31,paid
PAY00006453,C000394,2025-08-28,213.49,paid
PAY00006454,C000394,2025-09-28,209.44,paid
PAY00006455,C000394,2025-10-28,196.39,paid
PAY00006456,C000394,2025-11-28,205.06,paid
PAY00006457,C000394,2025-12-28,209.43,failed
PAY00006458,C000394,2026-01-28,211.79,paid
PAY00006459,C000394,2026-02-28,199.27,paid
PAY00006460,C000395,2025-01-11,547.37,paid
PAY00006461,C000395,2025-04-11,566.72,paid
PAY00006462,C000395,2025-07-11,563.2,paid
PAY00006463,C000395,2025-10-11,561.71,paid
PAY00006464,C000395,2026-01-11,583.92,paid
PAY00006465,C000396,2025-08-26,17834.52,paid
PAY00006466,C000397,2022-03-17,143.79,paid
PAY00006467,C000397,2022-06-17,140.83,paid
PAY00006468,C000397,2022-09-17,146.63,paid
PAY00006469,C000397,2022-12-17,149.42,paid
PAY00006470,C000397,2023-03-17,150.93,paid
PAY00006471,C000397,2023-06-17,145.63,paid
PAY00006472,C000397,2023-09-17,144.49,paid
PAY00006473,C000397,2023-12-17,148.39,paid
PAY00006474,C000397,2024-03-17,146.13,paid
PAY00006475,C000397,2024-06-17,147.08,paid
PAY00006476,C000397,2024-09-17,148.91,paid
PAY00006477,C000397,2024-12-17,146.35,paid
PAY00006478,C000397,2025-03-17,142.14,paid
PAY00006479,C000397,2025-06-17,144.58,paid
PAY00006480,C000397,2025-09-17,144.74,paid
PAY00006481,C000397,2025-12-17,144.78,paid
PAY00006482,C000398,2022-10-29,2170.52,paid
PAY00006483,C000398,2023-10-29,2378.22,paid
PAY00006484,C000398,2024-10-29,2213.39,paid
PAY00006485,C000398,2025-10-29,2314.55,paid
PAY00006486,C000399,2023-03-09,72.07,paid
PAY00006487,C000399,2023-04-09,72.83,paid
PAY00006488,C000399,2023-05-09,73.52,paid
PAY00006489,C000399,2023-06-09,72.5,paid
PAY00006490,C000399,2023-07-09,76.16,paid
PAY00006491,C000399,2023-08-09,79.51,paid
PAY00006492,C000399,2023-09-09,70.35,paid
PAY00006493,C000399,2023-10-09,75.36,paid
PAY00006494,C000399,2023-11-09,73.8,paid
PAY00006495,C000399,2023-12-09,72.92,paid
PAY00006496,C000399,2024-01-09,75.02,paid
PAY00006497,C000399,2024-02-09,75.54,paid
PAY00006498,C000399,2024-03-09,73.34,paid
PAY00006499,C000399,2024-04-09,75.89,paid
